,caudalanteriorcingulate-lh,cuneus-rh,frontalpole-rh,lingual-lh,parsorbitalis-lh,pericalcarine-lh,rostralanteriorcingulate-rh,superiorparietal-rh
caudalanteriorcingulate-lh,0.7619047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.23809523809523808
cuneus-rh,0.014492753623188406,0.7246376811594203,0.0,0.0,0.0,0.07246376811594203,0.0,0.18840579710144928
frontalpole-rh,0.0,0.0,0.9130434782608695,0.0,0.0,0.0,0.08695652173913043,0.0
lingual-lh,0.0,0.0,0.0,0.9411764705882353,0.0,0.058823529411764705,0.0,0.0
parsorbitalis-lh,0.0,0.0,0.0,0.0,0.8863636363636364,0.0,0.11363636363636363,0.0
pericalcarine-lh,0.0,0.017241379310344827,0.0,0.13793103448275862,0.0,0.8103448275862069,0.0,0.034482758620689655
rostralanteriorcingulate-rh,0.0,0.0,0.1276595744680851,0.0,0.10638297872340426,0.0,0.7659574468085106,0.0
superiorparietal-rh,0.19047619047619047,0.10714285714285714,0.0,0.011904761904761904,0.0,0.047619047619047616,0.0,0.6428571428571429
