,bankssts-rh,cuneus-rh,inferiortemporal-lh,isthmuscingulate-rh,medialorbitofrontal-lh,middletemporal-lh,pericalcarine-rh,temporalpole-lh
bankssts-rh,0.6736842105263158,0.10526315789473684,0.010526315789473684,0.0,0.0,0.042105263157894736,0.08421052631578947,0.08421052631578947
cuneus-rh,0.1276595744680851,0.574468085106383,0.010638297872340425,0.0,0.0,0.0,0.0425531914893617,0.24468085106382978
inferiortemporal-lh,0.0,0.0,0.5,0.0625,0.0875,0.35,0.0,0.0
isthmuscingulate-rh,0.0,0.0,0.03571428571428571,0.5535714285714286,0.32142857142857145,0.0,0.07142857142857142,0.017857142857142856
medialorbitofrontal-lh,0.0,0.046511627906976744,0.05813953488372093,0.16279069767441862,0.4069767441860465,0.16279069767441862,0.05813953488372093,0.10465116279069768
middletemporal-lh,0.04950495049504951,0.0,0.24752475247524752,0.019801980198019802,0.1485148514851485,0.504950495049505,0.0297029702970297,0.0
pericalcarine-rh,0.0958904109589041,0.0547945205479452,0.0,0.0136986301369863,0.0547945205479452,0.0410958904109589,0.7123287671232876,0.0273972602739726
temporalpole-lh,0.16666666666666666,0.3472222222222222,0.027777777777777776,0.0,0.041666666666666664,0.0,0.0,0.4166666666666667
