,Fp1,Fz,F3,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.08667589092728685,0.0,-0.01007480641103027,0.0,-0.009787309089535635,0.0021334723944870853,-0.02175396399309378,0.0,0.0,0.0755999688121141,0.005966770014415506,-0.004504124703415892,-0.02644975357750609,0.0,0.01084999552396082,-0.004504124703415892,0.0,0.0,-0.011020730657294205,0.0,-0.03497884078184683,0.001166976786650234,-0.009874683618307007,-0.022520623517079463,0.025629264462784317,0.0,0.0,-0.045849551021816606,-0.009116482006048164,-0.027408077982488198,-0.00978738076675366,0.01152125267075644,0.0,-0.011095203286821233,-0.005479006545761563,0.0,0.0,-0.024674667273139463,0.0,0.0024499989892814754,0.017849992636193607,-0.02367061280305799,0.023983412182515124,-0.018074485683045063,0.0,-0.013878788048786835,-0.004191468678394805,-0.0060374437513872605,0.0,-0.007762427680355048,-0.017166191976243774,0.009449996101514263,0.06579997285498819,-0.0010289981419538583,0.017849992636193607,-0.0012458217264767362,0.01757919610649859,0.0,0.0,0.009225072991354662,0.006637597097902979,-0.008433254763842522,0.0
Fz,0.0,-0.21787139318320595,0.0,-0.032370289182044466,-0.004381475093807327,0.0,0.0,-0.007903225559449887,-0.11986987163574059,0.0,0.0,-0.1610493966771804,0.012160857769042667,-0.004216136411022145,-0.04413857478845798,-0.04604682315567323,0.0,0.005988392642700685,0.0,-0.002310348138952327,-0.03711853428527339,-0.18261455881083388,0.0,0.007053297506044747,0.0,-0.028363941263407626,0.039984150562903706,0.0,0.00802616612756816,0.0,0.06783363200727348,0.0,0.02102952932593823,0.0,0.0,0.006410311352578312,0.0,-0.0026454189245629146,0.030994085265483504,-0.13865364062985802,-0.00233390503418023,0.0,0.0383067019724844,0.0,-0.0496032268561563,0.0,0.0,0.02305303762299784,-0.007217089361236302,0.0,0.0,0.03338558814380966,0.0,-0.001285499665168159,0.0,0.005858212062095589,-0.0370358649438808,-0.018405798213260924,-0.004133467069629554,0.0,-0.007357571383940606,0.0,-0.0790575259995215
F3,-0.009173425465352091,0.0,-0.6957723100828589,-0.003830943978327972,0.20439991634125218,-0.015610462374755631,-0.015910168249295777,0.031074846821798587,-0.02187549530126362,-0.00986403513016268,-0.010109075257639316,0.23401187781052407,0.0119566816530275,0.0,-0.017020336817999988,0.014270878102000567,0.01465657751016274,-0.002410643855215596,-0.001970199760282957,-0.0051991382563022475,0.042137660341717884,0.0032680192895104907,-0.0029215021687484526,0.031048802357055285,0.006074765678554295,-0.0296624519464823,0.0,0.025938257006153948,0.010632699249496235,0.005394491476803783,-0.018990536578282948,0.026985905326953035,-0.01767707007142764,-0.0004353412067333097,0.012264163088702314,-0.0016965609046881017,0.0167961311346079,0.0,0.257769079661508,-0.010562459825961408,-0.002900571869305464,0.0,-0.023149847183324745,0.013650586800431757,0.0,-0.0010946118078843878,0.0006593157095550467,0.0024236237984585243,-0.011982776864725275,-0.00744297687218006,-0.0014047095309895703,-0.011865523207150683,-0.02780170772843728,-0.01712979236023793,-0.014031205874596591,-0.002079655302520899,0.0023141964489730646,-0.020577641940733107,-0.0030777915114102716,0.04464470649477204,0.042234085193758424,0.006509937728772711,-0.025886235739273296
FT9,0.0,-0.022110848395823477,-0.005637477804835414,0.009862280758983544,-0.001017877936984172,0.0017278513017540782,0.020386871022258113,0.01240812588046247,-0.014328589420623343,-0.0038366168394018785,0.0013185899599333843,0.025256742517017795,0.010904605430510153,-0.005167687987765795,-0.005480881199145541,-0.03108442622943971,0.0,0.01767718385943261,0.0,0.05371219943889515,-0.004776196473541114,0.00948226559174796,0.001738415358487126,0.025760154857581954,0.0,-0.049484527397999745,0.023401606892148524,0.007743850233260833,-0.0015659660568987258,0.0,0.0,0.0,-0.0580190424080978,0.0,0.015858539844805147,-0.01691000064049011,-0.013702202997863852,0.010543378153909932,-0.0002752340037695111,-0.04016702935945232,-0.012840921666569553,-0.0017225626625885985,-0.00931749803854742,0.0,0.012582029557821376,0.005057208315598912,0.0015899897003079217,-0.0009395796341392354,0.008934190693431321,0.004899170555736446,0.000316075519724932,-0.022235276853789315,-0.009239199735702483,3.4111722617348275e-05,-0.005559179501990477,0.0443144727442074,-0.017088716979489615,0.00288024577591224,0.009943421705379929,-0.015268169054762578,-0.001209049021218373,0.022288612779773183,0.008362568129230379
FC5,-0.01399552157247254,-0.0037750313698856315,0.1928690429692714,-0.0008474560218110602,0.3849917355725352,-0.01404998540725361,-0.005781991717393693,0.02503914383973954,-0.021775165046087636,-0.0014637876740372859,-0.004104667765850889,0.15216047723448436,0.00493314798264375,0.0,-0.011633259935770008,-0.00029731359908545063,0.012311976301125084,0.007008355740640432,-0.0009244974783393384,-0.005778109239620865,0.04242896448387721,0.0011477789309774571,-0.0032297225540257922,0.026612810312431907,0.005777158110527923,-0.024268058806407634,-0.009784264979091331,0.011784567422948802,-0.0003711898227306575,0.003515622603995942,-0.01671799606663637,0.022019792330336196,-0.009476099152978219,-0.003918106133112407,0.01038696897841213,0.0,0.02585515023236267,0.0,0.17295489983881374,-0.002311243695848346,-0.0007704145652827819,-0.005624026326564308,-0.011633259935770008,-0.0009410564799246495,0.0,-0.006296209526510486,-0.006846351949236098,0.004177468122161458,-0.015985766995593162,-0.0071648554571298725,-0.008964734731140246,0.025059226696652795,0.008523675900778904,-0.034514572524668635,-0.0028828566884260987,-0.0014637876740372859,0.00018941502001730898,-0.01168281220228425,0.0,0.032732515226940755,0.0326378077169321,0.010574403778842495,-0.010518318346919358
FC1,-0.0037892186696509857,0.0,-0.014656579876108,0.0001849686390607981,-0.008290335707958701,0.874598129857588,0.0028508236382898495,0.007932743595560395,-0.009007353143454825,0.015534311876954426,0.01972897177878083,-0.018578810744867814,-0.010596491562744947,-0.004529121072132652,0.010377824334091363,-0.00015888135465079353,0.007731870113291433,0.001293221084071065,0.009755576930200346,-0.0005829377972458044,0.0008758709439084423,0.037259288106402694,0.002083682973541271,0.004793776363625363,0.012815377306154972,-0.00880272970107142,0.0,-0.0021333420988191676,-0.006011636244307412,-0.01815823044104226,0.0,0.008748582690359531,-0.015160076996028409,-6.033351669277075e-05,-0.007054245823155947,-0.004376454069701214,-0.0010207642047660047,0.012115851949460008,-0.009007353143454825,0.0002097146629843253,0.02399450499856226,-0.010311360003894657,0.014193158134390827,-0.006264248037660297,0.0,0.0006483346883010213,-0.006753483242442481,0.011600227792684352,-0.0006615570105362301,-0.004066028844237418,-0.016191079334473196,-0.0006615570105362301,-0.0038166750607859425,-0.0007159778425931102,0.0058939255532398154,-0.026802626430152864,0.035602836046642425,0.02101288719670665,0.0027202479850474575,0.01140794951602424,0.006497037950259734,-0.0032536937344462076,-0.005088900081047924
C3,-0.011702646055837658,-0.00010402352049633473,-0.015079547323591418,0.011614691485437588,-0.0017645367000605743,0.003527840686945537,-0.0064628191344438535,0.029678860654453843,-0.01872423368934025,-0.00925809332417379,0.02670264940719175,0.02613498984302387,0.0,-0.0017683998484376905,-0.023249256830930813,0.0,-0.010587914208174917,-0.007674619864883825,-0.00020802762818675474,-0.001327894163014048,0.015719131333674932,0.022341349017488087,0.01784907042627491,0.026373209237610162,0.02497595311906128,-0.011390575494348654,0.0,0.022297034434785278,-0.0017388535578348313,-0.014767476762102417,-0.010974481412363313,0.004996992132201182,-0.0223130451464638,-0.0027296394929308115,-0.0017728405277907821,0.002445198207460545,-0.011296175872384753,0.03582845416545675,-0.014303234068246025,-0.007801764037225105,-0.01240190988450582,0.019998228196730885,-0.013887139986260686,0.006183022362788792,-0.0013523057664523515,-0.002062455326037437,0.007496803415902525,-0.011096471484734123,-0.015031398711720368,-0.017130471442915254,-0.005911980766601459,-0.022469080427208302,-0.02423748027564599,-0.031467114950141255,-0.008061822838465942,-0.004549395919417031,0.031474880072507316,0.01913652286136622,-0.015579116471011905,0.007646403351486156,0.021387796844137368,0.024335126689399203,-0.01590596503100382
T7,0.0,-0.016922535831559483,0.02050602974909697,0.005967433009843713,0.017606864305542202,0.005490145151719687,0.019444510066260693,0.1734285257551428,0.0,0.0,0.010953570442104021,0.021945119703111807,0.008861073821640336,0.0,0.0,-0.006065344001878484,-0.002886414432153859,-0.012671940612937646,-0.0378631887643271,-0.02050554583974589,0.003314779054883906,-0.005262917450765188,-0.01635216800975561,0.028979492180523873,-0.0221651613502028,0.0,-0.006062634109512447,0.027191253564550447,0.03723816338131899,0.013445251951427751,0.0015623981218253525,-0.014379955123658202,-0.01826190819862886,-0.0008239363217687093,0.015326675378107089,-0.01412749961520084,0.005897040329573575,-0.014204634765762666,0.0,0.0,-0.01363193611391777,0.010044998374831781,-0.005183975705292674,0.024903628563420432,-0.04024761176598441,0.043009080803689946,0.08486531861061661,0.005336503932752441,-0.010559950510781372,0.14239332452433615,0.10221296351433956,-0.00027896567574058187,0.0,-0.0003839982003920499,0.17718766960980922,0.1542431990915422,-0.008095408250897265,0.010744408690256432,0.0021229345186464872,0.014526644178281627,0.02599898964020876,0.009297987509572761,-0.001208732972590038
TP9,0.0,-0.024556395801057587,-0.008783645207028646,-0.010478000254648344,0.018266312666756653,-0.010246442237971031,-0.020840221500958028,0.0,-0.17212480468819302,-0.007178298516996655,-0.031376111259775706,-0.09477003016190712,0.0,-0.041462217113471686,-0.20651391733994615,-0.0037049282668369836,-0.001678795620910508,-0.010992061647613864,-0.004110154796022279,-0.0053551685269464765,0.0,-0.22877546117690575,-0.011751569346373556,0.0,0.0,-0.03838074126426438,-0.0015630166125718524,-0.02066655298845005,-0.01591961364656516,-0.0024892486792810983,0.057787986616752884,0.0,-0.04237511705194799,0.005508377772426007,-0.013604033479792048,-0.0081045305837059,-0.02379258621359375,0.0,0.06458909477698706,-0.04260246492286754,-0.0038207072751756392,-0.10101788646643675,-0.005846839921102114,-0.0005700201653534187,0.06819896289670295,-0.019971878938418113,-0.005325834383578164,-0.016903735217443736,0.05755758054928972,-0.005441613391916819,0.0,0.08937441784361015,-0.016672177200766424,0.06814968867468438,0.0026984166971485224,-0.0024116786906506166,-0.0186983098466929,-0.03230234332648495,-0.035833603080813944,-0.020377105467603407,-0.007178298516996655,0.0,0.028537708396154937
CP5,0.03404407072107528,0.0,-0.04413994796630622,-0.010236742344323856,-0.004138257543450069,0.028734445012283723,-0.03920454514847434,0.0,-0.026136363432316227,0.04253857055110216,-0.04434066982964217,0.0,0.012180906037815924,0.0,-0.04651117713437022,0.03872903458177371,-0.014349886940541417,-0.023522727089084604,-0.02156249983166089,-0.027225378575329404,0.0,0.02326865384146888,0.03404407072107528,0.0,0.0,-0.023522727089084604,0.0,0.03919753096784356,-0.004138257543450069,0.0,-0.007623106001092232,0.059811371954916655,-0.027007575546726767,0.017256410753739442,0.04029068920200652,-0.0017424242288210817,0.0007818449114514398,0.0,-0.022869318003276698,-0.017642045316813456,0.005309625708791557,0.0,-0.004215704273627312,0.005465791170814838,0.0,0.0,0.043882494828541986,0.0,-0.023522727089084604,-0.00720381790815237,0.038885200043796996,-0.04682765114956657,0.0005857749399328071,0.0059342875568846815,0.012395329176270047,0.0,0.010459451665077557,-0.04356060572052704,-0.008572019246013777,0.03321403511782889,0.03997835827795996,0.0059342875568846815,-0.03310606034760055
