,Fp1,Fz,F3,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.05560106491910711,0.0,0.011365963546999796,0.0,0.01121236944501331,0.00839647757526111,0.011621953716977268,0.0,0.0,0.0,0.006348556215441327,0.002406307597788245,0.014130657382756501,0.0,0.0,0.002406307597788245,0.0,0.0,0.005887773909481876,0.0,0.01868728240835552,0.018636084374360026,0.018738480442351015,0.012031537988941224,0.0065021503174278105,0.0,0.0,0.025803809133729264,0.01085398320704485,0.014642637722711448,0.006911734589391767,0.0254454228957608,0.0,0.03752815891869752,0.009471636289166497,0.0,0.0,0.01935285685029695,0.0,0.0,0.0,0.01264591439688716,0.005324595535531436,0.030411632193323778,0.0,0.02237354085603113,0.011775547818963752,0.003225476141716158,0.0,0.00414704075363506,0.028056522629531025,0.0,0.0,0.01008601269711243,0.0,0.0006655744419414295,0.0022015154618062666,0.0,0.0,0.004607823059594511,0.005990169977472865,0.004505426991603522,0.0
Fz,0.0,0.19130581845523428,0.0,0.029767688366752053,0.002340782616376645,0.0,0.0,0.011173924564967758,0.07073170731707316,0.0,0.0,0.09026286137784087,0.0,0.002252451196890734,0.026829268292682926,0.024600300326826252,0.0,0.01824043812384065,0.0,0.01793127815563996,0.01983040367458705,0.0975609756097561,0.0,0.0,0.0,0.01762211818743927,0.007419839236816535,0.0,0.0,0.0,0.0006624856461443336,0.0,0.019300415157671585,0.0,0.0,0.03347760798516032,0.0,0.0014133027117745783,0.006050702234784913,0.08758857379228328,0.0017666283897182229,0.0,0.0,0.0,0.04111827577069164,0.0,0.0,0.010423107499337515,0.02919353414009363,0.0,0.0,0.01165974737214027,0.0,0.006404027912728557,0.0,0.002782439713806201,0.019786237964844095,0.019123752318699762,0.0022082854871477786,0.0,0.003930748167123046,0.0,0.07524027223312602
F3,0.006549324600900532,0.0,0.5632419156774457,0.002046663937781416,0.03160633881059587,0.011636746389100052,0.012981696976784984,0.003128472019180165,0.016168645108473188,0.006403134319630431,0.019618735746447576,0.012163031401672417,0.0,0.0,0.009093035495000292,0.0,0.0,0.004327232325594995,0.0010525700251447284,0.002777615344131922,0.0,0.0002631425062861821,0.017221215133617917,0.0,0.0,0.015847026489678968,0.0,0.005409040406993743,0.018273785158762646,0.016899596514823693,0.010145605520145021,0.004385708438103035,0.009443892170048535,0.02423834863458277,0.006841705163440734,0.0009063797438746272,0.006841705163440734,0.0,0.00625694403836033,0.005642944857025905,0.0015496169814630722,0.0,0.012367697795450558,0.008625226594935968,0.0,0.011402841939067892,0.004181042044324893,0.005350564294485703,0.006607800713408572,0.003976375650546752,0.0065200865446465115,0.010408748026431203,0.014852932577042278,0.009151511607508333,0.016665692064791533,0.0011110461376527688,0.0,0.010993509151511607,0.002777615344131922,0.0,0.0,0.008215893807379686,0.01382960060815157
FT9,0.0,0.02836108090019242,0.0030117962017903455,0.05417050112942358,0.000543796536434368,0.003973897766251151,0.0,0.00012549150840793105,0.007654982012883795,0.0020496946373295406,0.007738643018489083,0.0028863046933824145,0.0,0.002760813184974483,0.0029281351961850583,0.016606709612649543,0.0,0.012423659332385175,0.0,0.01715050614908391,0.002551660670961265,0.0,0.0,0.0,0.0,0.026436877771270812,0.00987199866142391,0.0,0.0008366100560528737,0.0,0.0,0.0,0.030996402576758973,0.0,0.00317911821300092,0.04128670626620932,0.007320337990462646,0.0019660336317242535,0.011545218773529658,0.02145904793775621,0.006860202459633565,0.0009202710616581612,0.004977829833514599,0.0,0.014807997992135865,0.0,0.005145151844725173,0.0005019660336317242,0.014055048941688278,0.0,0.0,0.011963523801556094,0.004935999330711955,0.006567388940015059,0.0029699656989877017,0.012883794863214256,0.01715050614908391,0.02041328536769012,0.013009286371622186,0.00815694804651552,0.012381828829582532,0.004894168827909311,0.017568811177110347
FC5,0.009096147513994074,0.002016792887718143,0.04482219295357261,0.00045274942377346067,0.06713039183404676,0.009631215014817254,0.007490945011524531,0.004939084622983207,0.02053836022390517,0.0007820217319723412,0.014487981560750741,0.014405663483701021,0.0015640434639446824,0.0,0.006215014817253869,0.005926901547579849,0.0,0.0,0.0004939084622983208,0.0030869278893645045,0.0,0.0002469542311491604,0.014981890023049062,0.0,0.0,0.012965097135330918,0.005227197892657228,0.010907145209087915,0.02848205465920316,0.016134343101745142,0.008931511359894633,0.005186038854132368,0.005062561738557787,0.023748765228844254,0.0058857425090549885,0.0,0.0,0.0,0.014940730984524201,0.0012347711557458018,0.0004115903852486006,0.003004609812314784,0.006215014817253869,0.013253210405004939,0.0,0.012471188673032598,0.00699703654922621,0.003333882120513665,0.017698386565689825,0.0038277905828119855,0.009343101745143233,0.0012347711557458018,0.0,0.018439249259137307,0.008067171550872571,0.0007820217319723412,0.0,0.0072028317418505105,0.0,0.003004609812314784,0.003004609812314784,0.004115903852486006,0.010577872900889036
FC1,0.004349953781741069,0.0,0.01065738676526562,0.002637159480180523,0.006253058561252787,0.04890979283345114,0.010059268120276223,0.0010059268120276223,0.004812136371051058,0.0,0.012533304333641455,0.015306399869501386,0.006117122505573378,0.00241966179109347,0.004214017726061661,0.006742428361698657,0.004214017726061661,0.0010874884454352672,0.005002446849002229,0.0012234245011146757,0.003316839758577565,0.0038062095590234352,0.02164102006416182,0.00405089445924637,0.0039149584035669625,0.007666793540318634,0.0,0.01440922190201729,0.004078081670382252,0.013348920667717906,0.0,0.0007068674895329238,0.008509597085530967,0.006416181828068077,0.02264694687618944,0.0023381001576858245,0.007476483062367463,0.005383067804904573,0.004812136371051058,0.010467076287314447,0.006606492306019248,0.008563971507802729,0.0006253058561252787,0.020172910662824207,0.0,0.008591158718938612,0.020662280463270077,0.0065249306726116035,0.0003534337447664619,0.009787396008917405,0.017997933771953672,0.0003534337447664619,0.002039040835191126,0.010140829753683868,0.010439889076178566,0.017100755804469576,0.005192757326953401,0.011282692621390897,0.006253058561252787,0.01620357783698548,0.015224838236093741,0.010630199554129737,0.0027187211135881683
C3,0.006252084028009337,5.5574080248971876e-05,0.012115149494275869,0.0,0.005001667222407469,0.01005890852506391,0.05160053351117039,0.004112481938423919,0.010003334444814937,0.004946093142158497,0.012420806935645215,0.0029732132933199956,0.0,0.000944759364232522,0.012420806935645215,0.0,0.009808825163943536,0.0057797043458930756,0.00766922307435812,0.005001667222407469,0.0,0.007752584194731577,0.00875291763921307,0.0,0.0,0.006085361787262421,0.0,0.004557074580415694,0.004334778259419807,0.011948427253528954,0.005863065466266533,0.001389352006224297,0.011920640213404467,0.007196843392241858,0.02203512281871735,0.0,0.009114149160831388,0.0029732132933199956,0.007641436034233633,0.004168056018672891,0.008725130599088585,0.0,0.007419139713237746,0.013865733022118484,0.0007224630432366344,0.015005001667222408,0.014143603423363344,0.010920306768922975,0.008030454595976436,0.01661664999444259,0.01197621429365344,0.012004001333777926,0.012948760698010448,0.016811159275313993,0.004306991219295321,0.013254418139379793,0.0064188062687562525,0.008391686117594754,0.012615316216516617,0.008558408358341669,0.007002334111370457,0.004168056018672891,0.009197510281204847
T7,0.0,0.013283413683454714,0.005385167709508668,0.00025643655759565083,0.00605190275925736,0.0018976305262078162,0.007590522104831265,0.09262488460354908,0.0,0.0,0.012462816699148631,0.004154272233049544,0.001230895476459124,0.0,0.0,0.0032823879372243306,0.0027182275105138987,0.006769925120525182,0.022412555133859882,0.012719253256744282,0.015283618832700789,0.016001641193968612,0.01902759257359729,0.004974869217355626,0.02179710739563032,0.0,0.004667145348240845,0.0018976305262078162,0.0019489178377269463,0.0,0.0037439737408965024,0.013437275618012104,0.0118986562724382,0.007539234793312134,0.00605190275925736,0.008513693712175608,0.0,0.022668991691455535,0.0,0.0,0.007282798235716484,0.0035388244948199817,0.002769514822033029,0.007026361678120833,0.022720279002974665,0.0,0.012667965945225151,0.0037439737408965024,0.005641604267104318,0.006000615447738229,0.01251410401066776,0.004769719971279105,0.0,0.00020514924607652066,0.0016924812801312956,0.013026977125859063,0.019489178377269465,0.0037952610524156325,0.0,0.007949533285465176,0.004256846856087804,0.0057441788901425785,0.0028720894450712893
TP9,0.0,0.02727272727272727,0.017164594544442382,0.005597822725304633,0.015185253912290468,0.0054741139357951385,0.011133791055854518,0.0,0.1840252590855671,0.0038349724747943344,0.016762540978536525,0.05063044623259877,0.0,0.022150995949474332,0.13204994836095224,0.0019793406321519146,0.0008968887239438362,0.010917300674212902,0.00219583101379353,0.009587431186985835,0.0,0.12222222222222222,0.006278221067606854,0.0,0.0,0.02050473186119874,0.0008350343291890889,0.011041009463722398,0.008504979278777757,0.0013298694872270675,0.004020535659058576,0.0,0.02263870848023752,0.0,0.007267891383682811,0.004329807632832312,0.012711078122100575,0.0,0.016082142636234305,0.02276016801902866,0.0020411950269066618,0.05396833429863677,0.00312364693511474,0.0032473557246242347,0.0,0.010669883095193913,0.002845302158718377,0.00903074163419311,0.015494525886064205,0.0029071565534731243,0.0,0.010267829529288055,0.008907032844683615,0.007453454567947052,0.010329683924042803,0.00507206036988928,0.009989484752891693,0.017257376136574503,0.019143935176594296,0.010886373476835529,0.0038349724747943344,0.0,0.016143997030989052
CP5,0.0,0.0,0.025250174540377007,0.005468931812892716,0.002210844775424715,0.0,0.02094484524086572,0.0,0.013963230160577147,0.07004887130556202,0.036537118920176866,0.0,0.0,0.0,0.025599255294391436,0.0,0.015592273679311148,0.012566907144519432,0.011519664882476147,0.01454503141726786,0.0,0.0,0.0,0.0,0.0,0.012566907144519432,0.0,0.0,0.002210844775424715,0.0,0.004072608796835001,0.0,0.014428671165929718,0.002210844775424715,0.0,0.0009308820107051431,0.01768675820339772,0.0,0.012217826390505003,0.009425180358389575,0.0,0.0,0.01326506865254829,0.0,0.0,0.0,0.0,0.0,0.012566907144519432,0.005934372818245288,0.0,0.025017454037700722,0.03839888294158715,0.0,0.012566907144519432,0.0,0.008261577845008146,0.023272050267628578,0.011170584128461718,0.0018617640214102862,0.0,0.0,0.01768675820339772
