,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,precentral-lh,rostralmiddlefrontal-lh,superiorfrontal-lh,supramarginal-lh
caudalmiddlefrontal-lh,0.2916666666666667,0.0,0.3125,0.0,0.0,0.3125,0.08333333333333333,0.0
caudalmiddlefrontal-rh,0.0,0.4444444444444444,0.0,0.4074074074074074,0.037037037037037035,0.0,0.0,0.1111111111111111
parsopercularis-lh,0.25925925925925924,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.07407407407407407,0.0
parstriangularis-rh,0.0,0.391304347826087,0.0,0.41739130434782606,0.06086956521739131,0.0,0.0,0.13043478260869565
precentral-lh,0.0,0.2631578947368421,0.0,0.3684210526315789,0.3684210526315789,0.0,0.0,0.0
rostralmiddlefrontal-lh,0.25925925925925924,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.07407407407407407,0.0
superiorfrontal-lh,0.2631578947368421,0.0,0.2631578947368421,0.0,0.0,0.2631578947368421,0.21052631578947367,0.0
supramarginal-lh,0.0,0.17105263157894737,0.0,0.19736842105263158,0.0,0.0,0.0,0.631578947368421
