,caudalmiddlefrontal-lh,parsopercularis-lh,postcentral-lh,precentral-rh,rostralmiddlefrontal-lh,superiorfrontal-rh,superiorparietal-lh,supramarginal-lh
caudalmiddlefrontal-lh,0.2679738562091503,0.23529411764705882,0.0,0.0,0.24183006535947713,0.058823529411764705,0.0718954248366013,0.12418300653594772
parsopercularis-lh,0.13186813186813187,0.20512820512820512,0.0695970695970696,0.0695970695970696,0.20146520146520147,0.10256410256410256,0.10989010989010989,0.10989010989010989
postcentral-lh,0.0,0.09659090909090909,0.23295454545454544,0.17045454545454544,0.14204545454545456,0.14204545454545456,0.1534090909090909,0.0625
precentral-rh,0.0,0.09659090909090909,0.18181818181818182,0.2215909090909091,0.14204545454545456,0.14204545454545456,0.1534090909090909,0.0625
rostralmiddlefrontal-lh,0.12459016393442623,0.1737704918032787,0.08852459016393442,0.08524590163934426,0.20327868852459016,0.11147540983606558,0.11475409836065574,0.09836065573770492
superiorfrontal-rh,0.046948356807511735,0.1267605633802817,0.1267605633802817,0.12206572769953052,0.1643192488262911,0.1784037558685446,0.1596244131455399,0.07511737089201878
superiorparietal-lh,0.055299539170506916,0.1336405529953917,0.1336405529953917,0.1336405529953917,0.16589861751152074,0.15207373271889402,0.17511520737327188,0.05069124423963134
supramarginal-lh,0.1092896174863388,0.17486338797814208,0.06557377049180328,0.06557377049180328,0.17486338797814208,0.08743169398907104,0.06557377049180328,0.2568306010928962
