,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,precentral-lh,rostralmiddlefrontal-lh,superiorfrontal-lh,supramarginal-lh
caudalmiddlefrontal-lh,0.19801980198019803,0.0,0.1782178217821782,0.0,0.2079207920792079,0.2079207920792079,0.2079207920792079,0.0
caudalmiddlefrontal-rh,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
parsopercularis-lh,0.20212765957446807,0.0,0.19148936170212766,0.0,0.20212765957446807,0.20212765957446807,0.20212765957446807,0.0
parstriangularis-rh,0.0,0.44554455445544555,0.0,0.5346534653465347,0.019801980198019802,0.0,0.0,0.0
precentral-lh,0.18518518518518517,0.0,0.16666666666666666,0.027777777777777776,0.2222222222222222,0.19444444444444445,0.2037037037037037,0.0
rostralmiddlefrontal-lh,0.1941747572815534,0.0,0.17475728155339806,0.0,0.21359223300970873,0.20388349514563106,0.21359223300970873,0.0
superiorfrontal-lh,0.1941747572815534,0.0,0.17475728155339806,0.0,0.21359223300970873,0.20388349514563106,0.21359223300970873,0.0
supramarginal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
