,Fp1,FT9,TP9,TP10,Fp2,AF7,AF3,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.39655172413793105,0.3620689655172414,0.2413793103448276,0.0,0.0
Fp2,0.0,0.0,0.0,0.39285714285714285,0.375,0.23214285714285715,0.0,0.0
AF7,0.0,0.0,0.0,0.35135135135135137,0.2972972972972973,0.35135135135135137,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.84
