,F7,FT9,T7,TP9,P4,Fp2,AF7,TP7
F7,0.4,0.0,0.0,0.0,0.0,0.32,0.28,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.375,0.0,0.0,0.0,0.0,0.3333333333333333,0.2916666666666667,0.0
AF7,0.34782608695652173,0.0,0.0,0.0,0.0,0.34782608695652173,0.30434782608695654,0.0
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
