,parsopercularis-lh,parstriangularis-rh,postcentral-lh,postcentral-rh,precentral-rh,rostralmiddlefrontal-lh,superiorfrontal-rh,superiorparietal-lh
parsopercularis-lh,0.2717391304347826,0.09782608695652174,0.21739130434782608,0.0,0.021739130434782608,0.17391304347826086,0.1956521739130435,0.021739130434782608
parstriangularis-rh,0.07586206896551724,0.15862068965517243,0.12413793103448276,0.10344827586206896,0.1103448275862069,0.15862068965517243,0.16551724137931034,0.10344827586206896
postcentral-lh,0.1076923076923077,0.08717948717948718,0.24102564102564103,0.07692307692307693,0.05128205128205128,0.12307692307692308,0.2153846153846154,0.09743589743589744
postcentral-rh,0.0,0.08860759493670886,0.08227848101265822,0.3291139240506329,0.13291139240506328,0.11392405063291139,0.12025316455696203,0.13291139240506328
precentral-rh,0.020689655172413793,0.1103448275862069,0.07586206896551724,0.15862068965517243,0.20689655172413793,0.13793103448275862,0.14482758620689656,0.14482758620689656
rostralmiddlefrontal-lh,0.09836065573770492,0.12021857923497267,0.12568306010928962,0.10382513661202186,0.1092896174863388,0.1912568306010929,0.14754098360655737,0.10382513661202186
superiorfrontal-rh,0.0815450643776824,0.09871244635193133,0.18025751072961374,0.09012875536480687,0.09012875536480687,0.11587982832618025,0.23605150214592274,0.1072961373390558
superiorparietal-lh,0.006578947368421052,0.09210526315789473,0.13157894736842105,0.1513157894736842,0.13157894736842105,0.11842105263157894,0.17105263157894737,0.19736842105263158
