,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,inferiorparietal-rh,superiorfrontal-rh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-lh,0.4358974358974359,0.07692307692307693,0.20512820512820512,0.0,0.10256410256410256,0.1282051282051282,0.0,0.05128205128205128
caudalmiddlefrontal-rh,0.07407407407407407,0.3333333333333333,0.037037037037037035,0.25925925925925924,0.07407407407407407,0.1111111111111111,0.0,0.1111111111111111
inferiorparietal-rh,0.20930232558139536,0.09302325581395349,0.4883720930232558,0.0,0.09302325581395349,0.06976744186046512,0.0,0.046511627906976744
superiorfrontal-rh,0.0,0.3023255813953488,0.0,0.3488372093023256,0.09302325581395349,0.11627906976744186,0.0,0.13953488372093023
superiorparietal-rh,0.05,0.13333333333333333,0.05,0.13333333333333333,0.3,0.13333333333333333,0.06666666666666667,0.13333333333333333
superiortemporal-lh,0.018518518518518517,0.1111111111111111,0.0,0.1111111111111111,0.16666666666666666,0.35185185185185186,0.12962962962962962,0.1111111111111111
superiortemporal-rh,0.03225806451612903,0.0,0.0,0.0,0.1935483870967742,0.22580645161290322,0.5483870967741935,0.0
supramarginal-rh,0.0,0.23684210526315788,0.0,0.21052631578947367,0.18421052631578946,0.13157894736842105,0.0,0.23684210526315788
