,frontalpole-lh,frontalpole-rh,fusiform-rh,inferiortemporal-rh,insula-rh,isthmuscingulate-rh,parahippocampal-rh,pericalcarine-lh
frontalpole-lh,0.273224043715847,0.2786885245901639,0.01092896174863388,0.0,0.01092896174863388,0.09562841530054644,0.060109289617486336,0.27049180327868855
frontalpole-rh,0.23653395784543327,0.27400468384074944,0.02576112412177986,0.00702576112412178,0.03044496487119438,0.08196721311475409,0.07962529274004684,0.2646370023419204
fusiform-rh,0.00398406374501992,0.013944223107569721,0.3107569721115538,0.30278884462151395,0.07370517928286853,0.0,0.2649402390438247,0.029880478087649404
inferiortemporal-rh,0.0,0.0017730496453900709,0.2624113475177305,0.43439716312056736,0.047872340425531915,0.0,0.2429078014184397,0.010638297872340425
insula-rh,0.0111731843575419,0.05027932960893855,0.22346368715083798,0.17318435754189945,0.21787709497206703,0.0,0.22905027932960895,0.09497206703910614
isthmuscingulate-rh,0.2413793103448276,0.2413793103448276,0.0,0.0,0.0,0.23448275862068965,0.041379310344827586,0.2413793103448276
parahippocampal-rh,0.03035413153456998,0.050590219224283306,0.23608768971332209,0.24283305227655985,0.06913996627318718,0.006745362563237774,0.30016863406408095,0.06408094435075885
pericalcarine-lh,0.210412147505423,0.24511930585683298,0.04121475054229935,0.019522776572668113,0.0455531453362256,0.07592190889370933,0.0911062906724512,0.27114967462039047
