,bankssts-lh,bankssts-rh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,parahippocampal-rh,pericalcarine-lh,pericalcarine-rh
bankssts-lh,0.7733755942947702,0.06339144215530904,0.07448494453248812,0.0491283676703645,0.0,0.0,0.0,0.039619651347068144
bankssts-rh,0.052840158520475564,0.7463672391017173,0.06472919418758256,0.0607661822985469,0.0,0.0,0.0,0.07529722589167767
frontalpole-lh,0.05226480836236934,0.056910569105691054,0.7328687572590011,0.15795586527293845,0.0,0.0,0.0,0.0
frontalpole-rh,0.03477218225419664,0.05275779376498801,0.15947242206235013,0.6462829736211031,0.014388489208633094,0.0,0.0,0.09232613908872901
isthmuscingulate-rh,0.0,0.0,0.0,0.015819209039548022,0.5457627118644067,0.16497175141242937,0.1423728813559322,0.1310734463276836
parahippocampal-rh,0.0,0.0,0.0,0.0,0.17152858809801633,0.6417736289381564,0.03500583430571762,0.1516919486581097
pericalcarine-lh,0.0,0.0,0.0,0.0,0.18567251461988304,0.04093567251461988,0.7309941520467836,0.04239766081871345
pericalcarine-rh,0.021649484536082474,0.06288659793814433,0.0,0.08144329896907217,0.12061855670103093,0.13505154639175257,0.029896907216494847,0.5484536082474227
