,frontalpole-lh,frontalpole-rh,fusiform-rh,inferiortemporal-rh,insula-rh,isthmuscingulate-rh,parahippocampal-rh,pericalcarine-lh
frontalpole-lh,0.48835274542429286,0.26622296173044924,0.011647254575707155,0.0,0.026622296173044926,0.029118136439267885,0.03161397670549085,0.1464226289517471
frontalpole-rh,0.21671195652173914,0.3967391304347826,0.050951086956521736,0.018342391304347828,0.08016304347826086,0.06657608695652174,0.06657608695652174,0.10394021739130435
fusiform-rh,0.004705882352941176,0.032,0.3383529411764706,0.168,0.10070588235294117,0.10352941176470588,0.24141176470588235,0.011294117647058824
inferiortemporal-rh,0.0,0.017450682852807285,0.26327769347496205,0.3922610015174507,0.05842185128983308,0.044764795144157814,0.21775417298937785,0.006069802731411229
insula-rh,0.02120141342756184,0.08197879858657244,0.15901060070671377,0.05724381625441696,0.32791519434628974,0.1618374558303887,0.17879858657243816,0.012014134275618375
isthmuscingulate-rh,0.020431990659661413,0.057209573847051956,0.1295971978984238,0.03677758318739054,0.1336835960303561,0.4273204903677758,0.14068884997081144,0.0542907180385289
parahippocampal-rh,0.014058106841611996,0.04311152764761012,0.25023430178069356,0.14058106841611998,0.11668228678537956,0.11199625117150891,0.29896907216494845,0.02436738519212746
pericalcarine-lh,0.17604912998976457,0.15455475946775846,0.030706243602865915,0.01330603889457523,0.021494370522006142,0.09723643807574207,0.0593654042988741,0.44728761514841353
