,frontalpole-lh,frontalpole-rh,fusiform-rh,inferiortemporal-rh,insula-rh,isthmuscingulate-rh,parahippocampal-rh,pericalcarine-lh
frontalpole-lh,0.4205128205128205,0.18461538461538463,0.0,0.0,0.0,0.0,0.0,0.39487179487179486
frontalpole-rh,0.3247863247863248,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3418803418803419
fusiform-rh,0.0,0.0,0.3588235294117647,0.3352941176470588,0.0,0.0,0.2529411764705882,0.052941176470588235
inferiortemporal-rh,0.0,0.0,0.27638190954773867,0.5125628140703518,0.0,0.0,0.20100502512562815,0.010050251256281407
insula-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
isthmuscingulate-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
parahippocampal-rh,0.0,0.0,0.2919254658385093,0.2732919254658385,0.0,0.0,0.34782608695652173,0.08695652173913043
pericalcarine-lh,0.28517110266159695,0.1444866920152091,0.04182509505703422,0.015209125475285171,0.0,0.0,0.060836501901140684,0.4524714828897338
