,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,pericalcarine-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.3469675599435825,0.08533145275035262,0.019746121297602257,0.19464033850493653,0.1763046544428773,0.015514809590973202,0.06629055007052186,0.09520451339915374
frontalpole-rh,0.1283138918345705,0.271474019088017,0.053022269353128315,0.09544008483563096,0.18345705196182396,0.08059384941675504,0.09968186638388123,0.088016967126193
isthmuscingulate-rh,0.02490421455938697,0.04789272030651341,0.514367816091954,0.04789272030651341,0.04789272030651341,0.3170498084291188,0.0,0.0
medialorbitofrontal-lh,0.18771566597653555,0.06349206349206349,0.03450655624568668,0.46790890269151136,0.20013802622498275,0.04623878536922015,0.0,0.0
medialorbitofrontal-rh,0.16522318454363757,0.11792138574283811,0.033311125916055964,0.1905396402398401,0.3011325782811459,0.047968021319120584,0.06595602931379081,0.07794803464357095
pericalcarine-lh,0.017436791630340016,0.06451612903225806,0.2885789014821273,0.05841325196163906,0.06102877070619006,0.5100261551874455,0.0,0.0
rostralanteriorcingulate-lh,0.13333333333333333,0.12777777777777777,0.0,0.0,0.13472222222222222,0.0,0.41805555555555557,0.18611111111111112
rostralanteriorcingulate-rh,0.1354062186559679,0.08124373119358075,0.0,0.0,0.11735205616850551,0.0,0.13640922768304914,0.5295887662988967
