,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-lh,postcentral-rh,precentral-lh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
caudalmiddlefrontal-lh,0.001361852461234929,0.006899007813557269,0.00010399082601480342,0.013443307193173645,0.0023689964885289586,0.001111134853308833,0.0022436376845659106,0.001236493657271881,0.003501499319786036,0.021496185815936236,0.0031254229078968923,-0.019390727722102326,-0.0020313824369466577,-0.023920739047130636,0.0009857760493457851,-0.009202475836378274,-0.008951758228452178,0.003501499319786036,0.0021182788806028627
caudalmiddlefrontal-rh,-0.004417293233082709,0.006735588972431081,-0.00012531328320802143,0.016353383458646613,0.004354636591478694,0.001159147869674186,0.00454260651629073,0.0010651629072681648,0.006735588972431081,0.022305764411027565,0.0046365914786967374,-0.02268170426065163,-0.0007518796992481216,-0.02863408521303258,0.005639097744360902,-0.012907268170426069,-0.01419172932330827,0.005639097744360902,0.00454260651629073
inferiorparietal-rh,-0.0003051153361827985,0.006483700893884503,0.0008571672368186331,0.013222095521786006,0.0019690282076542526,0.0008403600360966934,0.0019690282076542526,0.0008571672368186331,0.0031145035799337514,0.02113957992341088,0.004192750149325512,-0.017588089124706843,-0.000405958540514402,-0.02323142998249466,0.0019690282076542526,-0.011793483460421625,-0.01175986905897776,0.0053886471237708095,0.003080889178489886
parsopercularis-lh,-0.004005560540555238,0.00725657340185442,0.0019781385104820914,0.004913057073714547,0.00573218315795198,0.005026918998286972,0.009895790847540581,0.003502528754384532,0.008780963645756854,0.009600089729994286,0.0061417462000707,-0.02630210457622971,-0.004005560540555238,-0.02782649482013215,0.006551309242189406,-0.01087636294423145,-0.011695489028468876,0.007666136443973133,0.007666136443973133
parstriangularis-rh,-0.005795864866201705,0.00967502596824455,-0.001498738685264879,0.017689320868575956,0.006211356778948414,-0.00031038235148637267,0.003001187119750705,-0.0003610822575060568,0.006262056684968098,0.023428302913389723,0.0064141564030271575,-0.02179601325617055,0.0010300737003511931,-0.027484295394964633,0.004088143641489836,-0.014339417322055695,-0.015527773655834201,0.004088143641489836,0.005225800069248651
postcentral-lh,0.0008940125917633532,0.006574771902982689,0.0009305029016312485,0.014465801411914343,0.0020447605779543784,0.0009122577466973009,0.0020447605779543784,0.0009305029016312485,0.0031955085641454037,0.02012831556819973,0.004273275930600638,-0.016476678130705684,0.000784541662159674,-0.022139192286991072,-0.0002384902394937244,-0.012933208397462884,-0.01287847293266104,0.004328011395402481,0.0031590182542775083
postcentral-rh,-0.0002914412981228076,0.007591473114858416,-0.00034998409163219946,0.01790645879732739,0.004162901686286989,-0.00034998409163219946,0.0030200445434298423,-0.00034998409163219946,0.0030200445434298423,0.021364301622653514,0.005364301622653514,-0.016819599109131403,0.003224944320712693,-0.022533884823417116,-0.00034998409163219946,-0.015881641743557107,-0.015969455933821194,0.0030493159401845382,0.004192173083041678
precentral-lh,-0.00017801306461100175,0.006598092938299119,0.0009868115538218605,0.013316151202749142,0.0020935884337946187,0.0009674623076684902,0.0020935884337946187,0.0009868115538218605,0.0032390638060741175,0.021218383331785398,0.004307142193740128,-0.017476239125723665,-0.0002941085415312239,-0.023106869756354294,0.0009674623076684902,-0.011671465279712703,-0.012758892913532091,0.005510665304479731,0.003200365313767377
precentral-rh,-0.0027398790134946435,0.00828912672560881,0.0004032883511710869,0.017546145494028227,0.004860555297037383,-0.0006824879789049179,0.0026319218241042316,0.0004032883511710869,0.0037176981541802365,0.0221175740654568,0.0050317977353807955,-0.018684039087947885,0.003031487513572205,-0.024398324802233598,0.0014890646812470917,-0.014683418644330697,-0.017026213742826125,0.004860555297037383,0.0038318597797425136
rostralmiddlefrontal-lh,0.00048216007714561165,0.008717454194792675,0.0023722275795564143,0.0059016393442622925,0.008717454194792675,0.002835101253616204,0.0051880424300867894,0.004011571841851497,0.007540983606557375,0.01153326904532305,0.004011571841851497,-0.02540019286403086,-0.004686595949855356,-0.02703953712632594,0.008003857280617165,-0.009643201542912247,-0.014098360655737704,0.006364513018322082,0.0051880424300867894
