,bankssts-rh,frontalpole-rh,inferiortemporal-rh,lingual-rh,parahippocampal-lh,parahippocampal-rh,temporalpole-rh,transversetemporal-lh
bankssts-rh,0.43859649122807015,0.0,0.05263157894736842,0.15789473684210525,0.14035087719298245,0.21052631578947367,0.0,0.0
frontalpole-rh,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
inferiortemporal-rh,0.08333333333333333,0.0,0.6166666666666667,0.06666666666666667,0.0,0.0,0.13333333333333333,0.1
lingual-rh,0.07462686567164178,0.0,0.029850746268656716,0.4925373134328358,0.11940298507462686,0.26865671641791045,0.014925373134328358,0.0
parahippocampal-lh,0.09375,0.0,0.0,0.125,0.515625,0.265625,0.0,0.0
parahippocampal-rh,0.11764705882352941,0.0,0.0,0.23529411764705882,0.22058823529411764,0.4264705882352941,0.0,0.0
temporalpole-rh,0.0,0.0,0.2222222222222222,0.06666666666666667,0.0,0.0,0.7111111111111111,0.0
transversetemporal-lh,0.0,0.0,0.30303030303030304,0.0,0.0,0.0,0.0,0.696969696969697
