,inferiorparietal-rh,parstriangularis-rh,postcentral-rh,rostralmiddlefrontal-lh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh,supramarginal-rh
inferiorparietal-rh,0.24812030075187969,0.0,0.19548872180451127,0.06766917293233082,0.09022556390977443,0.18796992481203006,0.0,0.21052631578947367
parstriangularis-rh,0.0,0.5079365079365079,0.0,0.0,0.0,0.0,0.49206349206349204,0.0
postcentral-rh,0.13366336633663367,0.0,0.23267326732673269,0.1188118811881188,0.17326732673267325,0.18316831683168316,0.024752475247524754,0.13366336633663367
rostralmiddlefrontal-lh,0.047058823529411764,0.0,0.13529411764705881,0.40588235294117647,0.2,0.13529411764705881,0.029411764705882353,0.047058823529411764
superiorparietal-lh,0.06951871657754011,0.0,0.18716577540106952,0.18181818181818182,0.2887700534759358,0.1443850267379679,0.026737967914438502,0.10160427807486631
superiorparietal-rh,0.13333333333333333,0.0,0.21666666666666667,0.12777777777777777,0.15,0.2111111111111111,0.027777777777777776,0.13333333333333333
superiortemporal-rh,0.0,0.3333333333333333,0.0625,0.0625,0.0625,0.0625,0.375,0.041666666666666664
supramarginal-rh,0.18421052631578946,0.0,0.19078947368421054,0.07236842105263158,0.125,0.17105263157894737,0.03289473684210526,0.2236842105263158
