,frontalpole-lh,inferiorparietal-rh,isthmuscingulate-rh,lateraloccipital-rh,precuneus-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,superiorparietal-rh
frontalpole-lh,0.5333333333333333,0.0,0.011111111111111112,0.0,0.0,0.34444444444444444,0.1111111111111111,0.0
inferiorparietal-rh,0.0,0.2298507462686567,0.11940298507462686,0.2208955223880597,0.1880597014925373,0.020895522388059702,0.07761194029850746,0.14328358208955225
isthmuscingulate-rh,0.012552301255230125,0.1506276150627615,0.2803347280334728,0.1589958158995816,0.11715481171548117,0.058577405857740586,0.13807531380753138,0.08368200836820083
lateraloccipital-rh,0.0,0.22324159021406728,0.12844036697247707,0.2324159021406728,0.1834862385321101,0.01834862385321101,0.0764525993883792,0.13761467889908258
precuneus-rh,0.0,0.21362229102167182,0.09287925696594428,0.2043343653250774,0.23529411764705882,0.0030959752321981426,0.06191950464396285,0.18885448916408668
rostralanteriorcingulate-lh,0.2627118644067797,0.0423728813559322,0.1016949152542373,0.03389830508474576,0.0,0.3813559322033898,0.17796610169491525,0.0
rostralanteriorcingulate-rh,0.0594059405940594,0.1188118811881188,0.15346534653465346,0.11386138613861387,0.0891089108910891,0.11386138613861387,0.30198019801980197,0.04950495049504951
superiorparietal-rh,0.0,0.19081272084805653,0.07773851590106007,0.18021201413427562,0.23674911660777384,0.0,0.04240282685512368,0.27208480565371024
