,inferiorparietal-rh,parsopercularis-lh,postcentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
inferiorparietal-rh,0.23846153846153847,0.0,0.046153846153846156,0.046153846153846156,0.25384615384615383,0.0,0.2076923076923077,0.2076923076923077
parsopercularis-lh,0.0,0.2558139534883721,0.18604651162790697,0.27906976744186046,0.0,0.27906976744186046,0.0,0.0
postcentral-rh,0.043478260869565216,0.0782608695652174,0.391304347826087,0.16521739130434782,0.0782608695652174,0.0782608695652174,0.05217391304347826,0.11304347826086956
rostralmiddlefrontal-lh,0.05319148936170213,0.11702127659574468,0.18085106382978725,0.24468085106382978,0.09574468085106383,0.13829787234042554,0.06382978723404255,0.10638297872340426
rostralmiddlefrontal-rh,0.21379310344827587,0.0,0.06206896551724138,0.06896551724137931,0.25517241379310346,0.0,0.18620689655172415,0.21379310344827587
superiortemporal-lh,0.0,0.24444444444444444,0.17777777777777778,0.28888888888888886,0.0,0.28888888888888886,0.0,0.0
superiortemporal-rh,0.21487603305785125,0.0,0.05785123966942149,0.05785123966942149,0.23140495867768596,0.0,0.21487603305785125,0.2231404958677686
supramarginal-rh,0.1625,0.0,0.08125,0.0625,0.1875,0.0,0.15,0.35625
