,caudalmiddlefrontal-lh,inferiorparietal-rh,parsopercularis-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.25,0.16666666666666666,0.16666666666666666,0.1,0.0,0.11666666666666667,0.11666666666666667,0.08333333333333333
inferiorparietal-rh,0.045,0.28,0.06,0.03,0.115,0.16,0.16,0.15
parsopercularis-lh,0.1267605633802817,0.18309859154929578,0.18309859154929578,0.11267605633802817,0.0,0.14084507042253522,0.14084507042253522,0.11267605633802817
rostralmiddlefrontal-lh,0.14285714285714285,0.14285714285714285,0.16326530612244897,0.3469387755102041,0.0,0.08163265306122448,0.08163265306122448,0.04081632653061224
rostralmiddlefrontal-rh,0.0,0.4230769230769231,0.0,0.0,0.5769230769230769,0.0,0.0,0.0
superiortemporal-lh,0.033112582781456956,0.1986754966887417,0.052980132450331126,0.013245033112582781,0.0,0.23841059602649006,0.2251655629139073,0.23841059602649006
superiortemporal-rh,0.033783783783783786,0.20270270270270271,0.05405405405405406,0.013513513513513514,0.0,0.23648648648648649,0.22972972972972974,0.22972972972972974
supramarginal-lh,0.021739130434782608,0.2028985507246377,0.043478260869565216,0.0,0.0,0.2463768115942029,0.2318840579710145,0.2536231884057971
