,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,postcentral-rh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,supramarginal-rh
caudalmiddlefrontal-rh,0.15142857142857144,0.1457142857142857,0.07714285714285714,0.09428571428571429,0.14,0.12571428571428572,0.12571428571428572,0.14
inferiorparietal-rh,0.10986547085201794,0.16367713004484305,0.07174887892376682,0.09192825112107623,0.14349775784753363,0.14349775784753363,0.13228699551569506,0.14349775784753363
parsopercularis-lh,0.09246575342465753,0.1095890410958904,0.2876712328767123,0.11986301369863013,0.08904109589041095,0.09931506849315068,0.08561643835616438,0.11643835616438356
postcentral-rh,0.09763313609467456,0.1242603550295858,0.10946745562130178,0.17751479289940827,0.10650887573964497,0.10650887573964497,0.10355029585798817,0.17455621301775148
superiorfrontal-rh,0.12224938875305623,0.15647921760391198,0.06356968215158924,0.08801955990220049,0.15403422982885084,0.1393643031784841,0.13447432762836187,0.14180929095354522
superiorparietal-lh,0.11083743842364532,0.15270935960591134,0.07389162561576355,0.08866995073891626,0.1330049261083744,0.16009852216748768,0.14039408866995073,0.14039408866995073
superiorparietal-rh,0.11286089238845144,0.15223097112860892,0.06561679790026247,0.08923884514435695,0.13910761154855644,0.14960629921259844,0.15485564304461943,0.13648293963254593
supramarginal-rh,0.10329670329670329,0.14065934065934066,0.07692307692307693,0.12747252747252746,0.12527472527472527,0.12747252747252746,0.11648351648351649,0.1824175824175824
