,Fp1,Fz,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.08083140877598152,0.0,0.0,0.054272517321016164,0.0,0.0,0.0,0.0,0.0,0.0,0.025404157043879907,0.0,0.0,0.07274826789838337,0.04849884526558892,0.025404157043879907,0.0,0.0,0.0,0.0,0.049653579676674366,0.0,0.0,0.08083140877598152,0.0,0.0,0.0,0.0,0.0,0.0,0.08198614318706697,0.07736720554272518,0.0,0.07852193995381063,0.0,0.0,0.04503464203233257,0.0,0.0,0.08198614318706697,0.0,0.0,0.0,0.0,0.0,0.07505773672055427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054272517321016164,0.0,0.06812933025404157,0.0,0.0
Fz,0.0,0.046511627906976744,0.0,0.0,0.05813953488372093,0.0,0.0,0.05813953488372093,0.046511627906976744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05813953488372093,0.05813953488372093,0.05813953488372093,0.0,0.0,0.05813953488372093,0.0,0.05813953488372093,0.0,0.0,0.0,0.05813953488372093,0.0,0.05813953488372093,0.0,0.0,0.05813953488372093,0.05813953488372093,0.0,0.05813953488372093,0.0,0.0,0.0,0.0,0.05813953488372093,0.0,0.05813953488372093,0.03488372093023256,0.0,0.0,0.0,0.0,0.0,0.05813953488372093,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0689149560117302,0.0,0.0,0.06744868035190615,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0689149560117302,0.06158357771260997,0.03225806451612903,0.0,0.0,0.0,0.0,0.06304985337243402,0.0,0.0,0.0689149560117302,0.0,0.0,0.0,0.0,0.0,0.0,0.0689149560117302,0.0689149560117302,0.0,0.0689149560117302,0.0,0.0,0.05718475073313783,0.0,0.0,0.0689149560117302,0.0,0.0,0.0,0.0,0.0,0.0689149560117302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06598240469208211,0.0,0.0689149560117302,0.0,0.0
FC5,0.0,0.005115089514066497,0.0,0.0,0.12531969309462915,0.0,0.0,0.12148337595907928,0.005115089514066497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12020460358056266,0.00639386189258312,0.010230179028132993,0.0,0.0,0.011508951406649617,0.0,0.06265984654731457,0.0,0.0,0.0,0.06905370843989769,0.0,0.08695652173913043,0.0,0.0,0.011508951406649617,0.08439897698209718,0.0,0.0792838874680307,0.0,0.0,0.0,0.0,0.10358056265984655,0.0,0.015345268542199489,0.0038363171355498722,0.0,0.0,0.0,0.0,0.0,0.07800511508951406,0.0
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.005148005148005148,0.0,0.0,0.12226512226512226,0.0,0.0,0.12097812097812098,0.005148005148005148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11969111969111969,0.006435006435006435,0.010296010296010296,0.0,0.0,0.011583011583011582,0.0,0.06306306306306306,0.0,0.0,0.0,0.0694980694980695,0.0,0.08751608751608751,0.0,0.0,0.011583011583011582,0.08494208494208494,0.0,0.07979407979407979,0.0,0.0,0.0,0.0,0.10424710424710425,0.0,0.015444015444015444,0.003861003861003861,0.0,0.0,0.0,0.0,0.0,0.07850707850707851,0.0
TP9,0.0,0.046511627906976744,0.0,0.0,0.05813953488372093,0.0,0.0,0.05813953488372093,0.046511627906976744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05813953488372093,0.05813953488372093,0.05813953488372093,0.0,0.0,0.05813953488372093,0.0,0.05813953488372093,0.0,0.0,0.0,0.05813953488372093,0.0,0.05813953488372093,0.0,0.0,0.05813953488372093,0.05813953488372093,0.0,0.05813953488372093,0.0,0.0,0.0,0.0,0.05813953488372093,0.0,0.05813953488372093,0.03488372093023256,0.0,0.0,0.0,0.0,0.0,0.05813953488372093,0.0
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
