,FC5,T8,FC6,F8,AF7,AF3,CP4,FT8
FC5,0.36,0.0,0.0,0.0,0.32,0.24,0.08,0.0
T8,0.0,0.6,0.0,0.0,0.0,0.0,0.4,0.0
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.11764705882352941,0.0,0.0,0.4117647058823529,0.0,0.47058823529411764,0.0,0.0
AF7,0.17142857142857143,0.0,0.0,0.0,0.42857142857142855,0.08571428571428572,0.3142857142857143,0.0
AF3,0.13793103448275862,0.0,0.0,0.1206896551724138,0.08620689655172414,0.6551724137931034,0.0,0.0
CP4,0.0,0.06896551724137931,0.0,0.0,0.15517241379310345,0.0,0.5517241379310345,0.22413793103448276
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.48
