,F3,FC5,C3,F8,AF7,AF3,F1,FT7
F3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.0,0.25,0.0,0.0,0.25,0.25,0.25
C3,0.0,0.0,0.4,0.0,0.0,0.08,0.44,0.08
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AF3,0.0,0.0,0.3,0.0,0.0,0.2,0.3,0.2
F1,0.0,0.0,0.20408163265306123,0.0,0.0,0.04081632653061224,0.7142857142857143,0.04081632653061224
FT7,0.0,0.0,0.3,0.0,0.0,0.2,0.3,0.2
