,caudalmiddlefrontal-lh,parsopercularis-lh,postcentral-rh,precentral-lh,superiorfrontal-lh,superiorfrontal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.18518518518518517,0.0,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.14814814814814814,0.037037037037037035,0.18518518518518517
parsopercularis-lh,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
postcentral-rh,0.18518518518518517,0.0,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.14814814814814814,0.037037037037037035,0.18518518518518517
precentral-lh,0.17391304347826086,0.0,0.17391304347826086,0.13043478260869565,0.13043478260869565,0.17391304347826086,0.043478260869565216,0.17391304347826086
superiorfrontal-lh,0.17391304347826086,0.0,0.17391304347826086,0.13043478260869565,0.13043478260869565,0.17391304347826086,0.043478260869565216,0.17391304347826086
superiorfrontal-rh,0.19230769230769232,0.0,0.19230769230769232,0.11538461538461539,0.11538461538461539,0.15384615384615385,0.038461538461538464,0.19230769230769232
superiortemporal-lh,0.15384615384615385,0.0,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.15384615384615385
superiortemporal-rh,0.18518518518518517,0.0,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.14814814814814814,0.037037037037037035,0.18518518518518517
