,postcentral-lh,postcentral-rh,precentral-lh,precentral-rh,superiorfrontal-lh,superiorfrontal-rh,superiortemporal-lh,superiortemporal-rh
postcentral-lh,0.13440860215053763,0.13440860215053763,0.12903225806451613,0.12903225806451613,0.13978494623655913,0.13978494623655913,0.08064516129032258,0.11290322580645161
postcentral-rh,0.13440860215053763,0.13440860215053763,0.12903225806451613,0.12903225806451613,0.13978494623655913,0.13978494623655913,0.08064516129032258,0.11290322580645161
precentral-lh,0.1348314606741573,0.1348314606741573,0.12921348314606743,0.12921348314606743,0.1348314606741573,0.1348314606741573,0.08426966292134831,0.11797752808988764
precentral-rh,0.1348314606741573,0.1348314606741573,0.12921348314606743,0.12921348314606743,0.1348314606741573,0.1348314606741573,0.08426966292134831,0.11797752808988764
superiorfrontal-lh,0.13541666666666666,0.13541666666666666,0.125,0.125,0.14583333333333334,0.14583333333333334,0.078125,0.109375
superiorfrontal-rh,0.13541666666666666,0.13541666666666666,0.125,0.125,0.14583333333333334,0.14583333333333334,0.078125,0.109375
superiortemporal-lh,0.12605042016806722,0.12605042016806722,0.12605042016806722,0.12605042016806722,0.12605042016806722,0.12605042016806722,0.11764705882352941,0.12605042016806722
superiortemporal-rh,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.09316770186335403,0.12422360248447205
