,postcentral-lh,postcentral-rh,precentral-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,supramarginal-lh
postcentral-lh,0.5342465753424658,0.0273972602739726,0.1232876712328767,0.0958904109589041,0.0,0.1095890410958904,0.0684931506849315,0.0410958904109589
postcentral-rh,0.04,0.29333333333333333,0.16,0.13333333333333333,0.12,0.09333333333333334,0.0,0.16
precentral-lh,0.1111111111111111,0.14814814814814814,0.30864197530864196,0.07407407407407407,0.09876543209876543,0.1111111111111111,0.012345679012345678,0.13580246913580246
superiorfrontal-rh,0.058394160583941604,0.0948905109489051,0.051094890510948905,0.25547445255474455,0.10948905109489052,0.21897810218978103,0.014598540145985401,0.19708029197080293
superiorparietal-lh,0.00847457627118644,0.06779661016949153,0.059322033898305086,0.11864406779661017,0.3728813559322034,0.1864406779661017,0.0,0.1864406779661017
superiorparietal-rh,0.060810810810810814,0.04054054054054054,0.06756756756756757,0.1891891891891892,0.16216216216216217,0.2905405405405405,0.006756756756756757,0.18243243243243243
superiortemporal-lh,0.1044776119402985,0.0,0.029850746268656716,0.029850746268656716,0.0,0.029850746268656716,0.7910447761194029,0.014925373134328358
supramarginal-lh,0.03225806451612903,0.10967741935483871,0.08387096774193549,0.2,0.16129032258064516,0.1870967741935484,0.0,0.22580645161290322
