,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.25937183383991896,0.14792299898682879,0.13779128672745694,0.11651469098277609,0.010131712259371834,0.0,0.11854103343465046,0.20972644376899696
caudalanteriorcingulate-rh,0.12146422628951747,0.24292845257903495,0.09234608985024959,0.1572379367720466,0.1281198003327787,0.0,0.15806988352745424,0.09983361064891846
frontalpole-lh,0.11502145922746781,0.09356223175965665,0.2738197424892704,0.19914163090128756,0.0,0.0,0.09699570815450644,0.22145922746781116
frontalpole-rh,0.0740983606557377,0.12131147540983607,0.1521311475409836,0.2583606557377049,0.10426229508196722,0.0,0.14491803278688525,0.14491803278688525
medialorbitofrontal-rh,0.014347202295552367,0.21807747489239598,0.0,0.2309899569583931,0.3199426111908178,0.0,0.21664275466284075,0.0
parahippocampal-rh,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
rostralanteriorcingulate-lh,0.09913793103448276,0.16034482758620688,0.09655172413793103,0.19051724137931034,0.13017241379310346,0.0,0.22586206896551725,0.09741379310344828
rostralanteriorcingulate-rh,0.16154452324665092,0.09298660362490149,0.2033096926713948,0.17415287628053586,0.0,0.0,0.08904649330181245,0.2789598108747045
