,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.19664268585131894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18705035971223022,0.019184652278177457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002398081534772182,0.0,0.0,0.0,0.0,0.0,0.2014388489208633,0.19664268585131894,0.0,0.19424460431654678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002398081534772182,0.0,0.0,0.0
Fz,0.0,0.03156019343344362,0.01628913209468058,0.0175617205395775,0.01578009671672181,0.016798167472639347,0.029778569610587936,0.018579791295495036,0.0053448714685670655,0.0,0.0,0.0,0.015271061338763044,0.008399083736319674,0.012980402137948587,0.018325273606515653,0.01883430898447442,0.01883430898447442,0.017816238228556883,0.016798167472639347,0.01883430898447442,0.02188852125222703,0.025960804275897174,0.01374395520488674,0.019088826673453806,0.0,0.019088826673453806,0.024179180453041488,0.01883430898447442,0.017816238228556883,0.01934334436243319,0.0,0.0,0.02621532196487656,0.0,0.01934334436243319,0.020106897429371343,0.010944260626113514,0.016034614405701197,0.01883430898447442,0.01883430898447442,0.019088826673453806,0.016034614405701197,0.01883430898447442,0.0239246627640621,0.02748791040977348,0.011453296004072282,0.029524051921608552,0.026469839653855944,0.01807075591753627,0.016798167472639347,0.01807075591753627,0.010180707559175363,0.029524051921608552,0.011453296004072282,0.006108424535505218,0.0,0.024942733519979637,0.019597862051412573,0.0,0.027233392720794097,0.0175617205395775,0.019597862051412573
F3,0.0,0.020473448496481125,0.02015355086372361,0.020473448496481125,0.018554062699936022,0.018873960332693538,0.020473448496481125,0.020473448496481125,0.0067178502879078695,0.0,0.0,0.0,0.017914267434420986,0.01055662188099808,0.016314779270633396,0.020473448496481125,0.020473448496481125,0.020473448496481125,0.020473448496481125,0.02015355086372361,0.020473448496481125,0.020473448496481125,0.020473448496481125,0.01599488163787588,0.020473448496481125,0.0,0.020473448496481125,0.020473448496481125,0.020473448496481125,0.020473448496481125,0.020473448496481125,0.0,0.0,0.020473448496481125,0.0,0.020473448496481125,0.020473448496481125,0.013755598208573257,0.017594369801663467,0.020473448496481125,0.020473448496481125,0.020473448496481125,0.018873960332693538,0.020473448496481125,0.020473448496481125,0.019513755598208574,0.014395393474088292,0.020473448496481125,0.020473448496481125,0.020473448496481125,0.020473448496481125,0.01983365323096609,0.012795905310300703,0.020473448496481125,0.014395393474088292,0.007677543186180422,0.0,0.020473448496481125,0.020473448496481125,0.0,0.020473448496481125,0.01983365323096609,0.020473448496481125
F7,0.0,0.020877458396369137,0.019364599092284416,0.020574886535552193,0.018456883509833585,0.01875945537065053,0.020877458396369137,0.02027231467473525,0.006354009077155824,0.0,0.0,0.0,0.0178517397881997,0.009984871406959153,0.015431164901664145,0.02027231467473525,0.020574886535552193,0.020574886535552193,0.020877458396369137,0.019667170953101363,0.019969742813918306,0.020877458396369137,0.020877458396369137,0.016036308623298034,0.020877458396369137,0.0,0.020877458396369137,0.020877458396369137,0.020877458396369137,0.02027231467473525,0.020877458396369137,0.0,0.0,0.020877458396369137,0.0,0.020877458396369137,0.020877458396369137,0.013010590015128594,0.017549167927382755,0.020574886535552193,0.020877458396369137,0.020877458396369137,0.01875945537065053,0.020877458396369137,0.020574886535552193,0.019062027231467472,0.01361573373676248,0.020877458396369137,0.02027231467473525,0.020574886535552193,0.019969742813918306,0.019667170953101363,0.012102874432677761,0.020877458396369137,0.01361573373676248,0.007261724659606656,0.0,0.020877458396369137,0.020877458396369137,0.0,0.020877458396369137,0.019667170953101363,0.020877458396369137
FT9,0.0,0.020294599018003272,0.019639934533551555,0.020294599018003272,0.019967266775777415,0.020294599018003272,0.020294599018003272,0.020294599018003272,0.006873977086743044,0.0,0.0,0.0,0.019312602291325694,0.010801963993453356,0.01669394435351882,0.020294599018003272,0.020294599018003272,0.020294599018003272,0.020294599018003272,0.018985270049099837,0.019312602291325694,0.020294599018003272,0.020294599018003272,0.01734860883797054,0.020294599018003272,0.0,0.020294599018003272,0.020294599018003272,0.020294599018003272,0.020294599018003272,0.020294599018003272,0.0,0.0,0.020294599018003272,0.0,0.020294599018003272,0.020294599018003272,0.014075286415711947,0.018985270049099837,0.020294599018003272,0.020294599018003272,0.020294599018003272,0.020294599018003272,0.020294599018003272,0.019967266775777415,0.018330605564648116,0.014729950900163666,0.020294599018003272,0.020294599018003272,0.019967266775777415,0.019312602291325694,0.020294599018003272,0.01309328968903437,0.020294599018003272,0.014729950900163666,0.007855973813420621,0.0,0.020294599018003272,0.020294599018003272,0.0,0.020294599018003272,0.020294599018003272,0.020294599018003272
FC5,0.0,0.02065081351689612,0.019086357947434292,0.02002503128911139,0.01939924906132666,0.020337922403003753,0.02065081351689612,0.02065081351689612,0.006570713391739674,0.0,0.0,0.0,0.01877346683354193,0.01032540675844806,0.015957446808510637,0.02065081351689612,0.02065081351689612,0.02065081351689612,0.02002503128911139,0.018460575719649562,0.01877346683354193,0.02065081351689612,0.02065081351689612,0.016896120150187734,0.02065081351689612,0.0,0.02065081351689612,0.02065081351689612,0.02065081351689612,0.02065081351689612,0.02065081351689612,0.0,0.0,0.02065081351689612,0.0,0.02065081351689612,0.02065081351689612,0.013454317897371715,0.019086357947434292,0.02065081351689612,0.02065081351689612,0.02065081351689612,0.019712140175219023,0.02065081351689612,0.01939924906132666,0.01783479349186483,0.014080100125156446,0.02065081351689612,0.02065081351689612,0.01939924906132666,0.01877346683354193,0.02065081351689612,0.012515644555694618,0.02065081351689612,0.014080100125156446,0.007509386733416771,0.0,0.02065081351689612,0.02065081351689612,0.0,0.02065081351689612,0.02065081351689612,0.02065081351689612
FC1,0.0,0.03089098800102119,0.016339034975746746,0.017615522083226958,0.01582844013275466,0.01684962981873883,0.03191217768700536,0.018636711769211133,0.005361245851416901,0.0,0.0,0.0,0.015317845289762573,0.008424814909369416,0.013020168496298187,0.018381414347715088,0.018892009190707174,0.019147306612203218,0.017870819504723003,0.01684962981873883,0.017360224661730917,0.02195557824865969,0.024253255042124073,0.013786060760786317,0.019147306612203218,0.0,0.01940260403369926,0.024253255042124073,0.018892009190707174,0.017870819504723003,0.01940260403369926,0.0,0.0,0.026806229257084504,0.0,0.019657901455195304,0.02016849629818739,0.010977789124329845,0.0160837375542507,0.019147306612203218,0.018892009190707174,0.01940260403369926,0.0160837375542507,0.018892009190707174,0.02552974214960429,0.025785039571100333,0.01148838396732193,0.027827418943068675,0.02808271636456472,0.018126116926219044,0.01684962981873883,0.018381414347715088,0.010211896859841715,0.02808271636456472,0.01148838396732193,0.006127138115905029,0.0,0.023487362777635946,0.019913198876691345,0.0,0.027572121521572634,0.017615522083226958,0.019657901455195304
C3,0.0,0.021270396270396272,0.018648018648018648,0.020104895104895104,0.018065268065268064,0.019230769230769232,0.021270396270396272,0.02097902097902098,0.006118881118881119,0.0,0.0,0.0,0.017482517482517484,0.009615384615384616,0.01486013986013986,0.02097902097902098,0.021270396270396272,0.021270396270396272,0.020104895104895104,0.018648018648018648,0.01893939393939394,0.02097902097902098,0.021270396270396272,0.015734265734265736,0.020687645687645688,0.0,0.021270396270396272,0.021270396270396272,0.020687645687645688,0.020396270396270396,0.021270396270396272,0.0,0.0,0.021270396270396272,0.0,0.021270396270396272,0.021270396270396272,0.01252913752913753,0.018356643356643356,0.021270396270396272,0.021270396270396272,0.021270396270396272,0.018356643356643356,0.021270396270396272,0.019522144522144524,0.018065268065268064,0.013111888111888112,0.020687645687645688,0.02097902097902098,0.019522144522144524,0.01893939393939394,0.020396270396270396,0.011655011655011656,0.021270396270396272,0.013111888111888112,0.006993006993006993,0.0,0.021270396270396272,0.021270396270396272,0.0,0.021270396270396272,0.020104895104895104,0.021270396270396272
T7,0.0,0.018935978358881875,0.018935978358881875,0.018935978358881875,0.018935978358881875,0.018935978358881875,0.018935978358881875,0.018935978358881875,0.018034265103697024,0.0,0.0,0.0,0.018935978358881875,0.018935978358881875,0.018935978358881875,0.018935978358881875,0.018935978358881875,0.018935978358881875,0.018935978358881875,0.018935978358881875,0.018935978358881875,0.018935978358881875,0.018935978358881875,0.018935978358881875,0.018935978358881875,0.0,0.018935978358881875,0.018935978358881875,0.018935978358881875,0.018935978358881875,0.018935978358881875,0.0,0.0,0.018935978358881875,0.0,0.018935978358881875,0.018935978358881875,0.018935978358881875,0.018935978358881875,0.018935978358881875,0.018935978358881875,0.018935978358881875,0.018935978358881875,0.018935978358881875,0.018935978358881875,0.018935978358881875,0.018935978358881875,0.018935978358881875,0.018935978358881875,0.018935978358881875,0.018935978358881875,0.018935978358881875,0.018935978358881875,0.018935978358881875,0.018935978358881875,0.016230838593327322,0.0,0.018935978358881875,0.018935978358881875,0.0,0.018935978358881875,0.018935978358881875,0.018935978358881875
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
