,entorhinal-rh,isthmuscingulate-rh,lingual-lh,lingual-rh,medialorbitofrontal-lh,parahippocampal-rh,parstriangularis-rh,temporalpole-lh
entorhinal-rh,0.5425531914893617,0.08156028368794327,0.11347517730496454,0.04609929078014184,0.1347517730496454,0.0425531914893617,0.0,0.03900709219858156
isthmuscingulate-rh,0.038636363636363635,0.5113636363636364,0.06363636363636363,0.14772727272727273,0.04772727272727273,0.12954545454545455,0.03636363636363636,0.025
lingual-lh,0.081419624217119,0.07515657620041753,0.5469728601252609,0.10020876826722339,0.06680584551148225,0.07724425887265135,0.04384133611691023,0.008350730688935281
lingual-rh,0.03966597077244259,0.11899791231732777,0.11482254697286012,0.4488517745302714,0.04384133611691023,0.18997912317327767,0.033402922755741124,0.010438413361169102
medialorbitofrontal-lh,0.15714285714285714,0.05357142857142857,0.10714285714285714,0.05,0.45,0.125,0.0,0.05714285714285714
parahippocampal-rh,0.05569007263922518,0.11380145278450363,0.1089588377723971,0.19854721549636803,0.09443099273607748,0.35108958837772397,0.07021791767554479,0.007263922518159807
parstriangularis-rh,0.006578947368421052,0.06907894736842106,0.08881578947368421,0.07236842105263158,0.0,0.10855263157894737,0.6381578947368421,0.01644736842105263
temporalpole-lh,0.028391167192429023,0.028391167192429023,0.012618296529968454,0.015772870662460567,0.03785488958990536,0.012618296529968454,0.025236593059936908,0.8391167192429022
