,entorhinal-rh,isthmuscingulate-rh,lingual-lh,lingual-rh,medialorbitofrontal-lh,parahippocampal-rh,parstriangularis-rh,temporalpole-lh
entorhinal-rh,0.5576923076923077,0.057692307692307696,0.0,0.0,0.1346153846153846,0.038461538461538464,0.0,0.21153846153846154
isthmuscingulate-rh,0.03614457831325301,0.4879518072289157,0.12650602409638553,0.13855421686746988,0.018072289156626505,0.10843373493975904,0.05421686746987952,0.030120481927710843
lingual-lh,0.0,0.16,0.485,0.145,0.0,0.105,0.105,0.0
lingual-rh,0.0070921985815602835,0.18439716312056736,0.2127659574468085,0.3829787234042553,0.0,0.10638297872340426,0.10638297872340426,0.0
medialorbitofrontal-lh,0.17647058823529413,0.058823529411764705,0.0,0.0,0.5294117647058824,0.23529411764705882,0.0,0.0
parahippocampal-rh,0.03546099290780142,0.14184397163120568,0.15602836879432624,0.1347517730496454,0.07801418439716312,0.3120567375886525,0.1347517730496454,0.0070921985815602835
parstriangularis-rh,0.0,0.09523809523809523,0.17006802721088435,0.1292517006802721,0.0,0.1564625850340136,0.4489795918367347,0.0
temporalpole-lh,0.1836734693877551,0.10204081632653061,0.0,0.0,0.0,0.0,0.0,0.7142857142857143
