,entorhinal-rh,isthmuscingulate-rh,lingual-lh,lingual-rh,medialorbitofrontal-lh,parahippocampal-rh,parstriangularis-rh,temporalpole-lh
entorhinal-rh,0.4619883040935672,0.11695906432748537,0.1871345029239766,0.005847953216374269,0.17543859649122806,0.05263157894736842,0.0,0.0
isthmuscingulate-rh,0.05527638190954774,0.4321608040201005,0.035175879396984924,0.1507537688442211,0.09045226130653267,0.1708542713567839,0.035175879396984924,0.03015075376884422
lingual-lh,0.2727272727272727,0.027972027972027972,0.3356643356643357,0.055944055944055944,0.1958041958041958,0.11188811188811189,0.0,0.0
lingual-rh,0.053691275167785234,0.15436241610738255,0.09395973154362416,0.2550335570469799,0.14093959731543623,0.28187919463087246,0.006711409395973154,0.013422818791946308
medialorbitofrontal-lh,0.16113744075829384,0.05687203791469194,0.13270142180094788,0.061611374407582936,0.4075829383886256,0.10426540284360189,0.0,0.07582938388625593
parahippocampal-rh,0.08333333333333333,0.12254901960784313,0.11274509803921569,0.18137254901960784,0.1323529411764706,0.3088235294117647,0.049019607843137254,0.00980392156862745
parstriangularis-rh,0.03225806451612903,0.11290322580645161,0.03225806451612903,0.04838709677419355,0.0,0.16129032258064516,0.6129032258064516,0.0
temporalpole-lh,0.0,0.056338028169014086,0.0,0.056338028169014086,0.16901408450704225,0.056338028169014086,0.0,0.6619718309859155
