,bankssts-lh,frontalpole-rh,fusiform-lh,inferiortemporal-lh,lingual-lh,middletemporal-lh,parahippocampal-lh,transversetemporal-lh
bankssts-lh,0.5,0.0,0.045454545454545456,0.0,0.0,0.0,0.2727272727272727,0.18181818181818182
frontalpole-rh,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5
fusiform-lh,0.06666666666666667,0.0,0.37777777777777777,0.08888888888888889,0.0,0.2222222222222222,0.24444444444444444,0.0
inferiortemporal-lh,0.0,0.0,0.3333333333333333,0.25,0.0,0.25,0.16666666666666666,0.0
lingual-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
middletemporal-lh,0.0,0.0,0.2978723404255319,0.0851063829787234,0.0,0.5319148936170213,0.0851063829787234,0.0
parahippocampal-lh,0.17647058823529413,0.0,0.20588235294117646,0.0,0.0,0.0,0.5294117647058824,0.08823529411764706
transversetemporal-lh,0.0,0.16,0.0,0.0,0.0,0.0,0.04,0.8
