,bankssts-lh,frontalpole-rh,fusiform-lh,inferiortemporal-lh,lingual-lh,middletemporal-lh,parahippocampal-lh,transversetemporal-lh
bankssts-lh,0.375,0.125,0.015625,0.0,0.0,0.296875,0.0,0.1875
frontalpole-rh,0.01990049751243781,0.34328358208955223,0.09950248756218906,0.10945273631840796,0.15422885572139303,0.17412935323383086,0.09950248756218906,0.0
fusiform-lh,0.015873015873015872,0.05555555555555555,0.2261904761904762,0.21031746031746032,0.1984126984126984,0.007936507936507936,0.21031746031746032,0.07539682539682539
inferiortemporal-lh,0.011583011583011582,0.05791505791505792,0.2277992277992278,0.21621621621621623,0.20077220077220076,0.007722007722007722,0.21235521235521235,0.06563706563706563
lingual-lh,0.0034965034965034965,0.07342657342657342,0.21328671328671328,0.2097902097902098,0.22727272727272727,0.024475524475524476,0.1993006993006993,0.04895104895104895
middletemporal-lh,0.09154929577464789,0.3028169014084507,0.04929577464788732,0.056338028169014086,0.09154929577464789,0.34507042253521125,0.04929577464788732,0.014084507042253521
parahippocampal-lh,0.012244897959183673,0.05714285714285714,0.22857142857142856,0.21224489795918366,0.2,0.00816326530612245,0.21224489795918366,0.06938775510204082
transversetemporal-lh,0.17307692307692307,0.0,0.11538461538461539,0.10576923076923077,0.0673076923076923,0.0673076923076923,0.10576923076923077,0.36538461538461536
