,entorhinal-lh,frontalpole-rh,fusiform-rh,isthmuscingulate-rh,lingual-rh,parahippocampal-rh,pericalcarine-rh,temporalpole-lh
entorhinal-lh,0.45161290322580644,0.016129032258064516,0.1774193548387097,0.0,0.11290322580645161,0.14516129032258066,0.0,0.0967741935483871
frontalpole-rh,0.0,0.6071428571428571,0.10714285714285714,0.0,0.07142857142857142,0.21428571428571427,0.0,0.0
fusiform-rh,0.0736196319018405,0.024539877300613498,0.44171779141104295,0.03680981595092025,0.2147239263803681,0.17791411042944785,0.03067484662576687,0.0
isthmuscingulate-rh,0.0273972602739726,0.0,0.1643835616438356,0.5616438356164384,0.0,0.0,0.0,0.2465753424657534
lingual-rh,0.05982905982905983,0.0,0.27350427350427353,0.0,0.37606837606837606,0.24786324786324787,0.042735042735042736,0.0
parahippocampal-rh,0.05785123966942149,0.04132231404958678,0.1652892561983471,0.0,0.2231404958677686,0.4628099173553719,0.049586776859504134,0.0
pericalcarine-rh,0.0,0.0,0.13043478260869565,0.08695652173913043,0.21739130434782608,0.21739130434782608,0.34782608695652173,0.0
temporalpole-lh,0.14925373134328357,0.0,0.029850746268656716,0.23880597014925373,0.0,0.0,0.0,0.582089552238806
