,entorhinal-lh,frontalpole-lh,parsorbitalis-lh,parstriangularis-rh,pericalcarine-rh,rostralanteriorcingulate-lh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.7658862876254181,0.0,0.0,0.056856187290969896,0.0,0.043478260869565216,0.10033444816053512,0.033444816053511704
frontalpole-lh,0.0,0.8469750889679716,0.021352313167259787,0.0071174377224199285,0.0,0.12455516014234876,0.0,0.0
parsorbitalis-lh,0.013513513513513514,0.018018018018018018,0.7612612612612613,0.0,0.05855855855855856,0.013513513513513514,0.11711711711711711,0.018018018018018018
parstriangularis-rh,0.07075471698113207,0.0047169811320754715,0.0,0.7594339622641509,0.0,0.018867924528301886,0.014150943396226415,0.1320754716981132
pericalcarine-rh,0.0,0.0,0.05859375,0.0,0.8984375,0.0,0.04296875,0.0
rostralanteriorcingulate-lh,0.03642384105960265,0.10927152317880795,0.009933774834437087,0.0,0.0,0.7947019867549668,0.0,0.04966887417218543
temporalpole-lh,0.16363636363636364,0.0,0.1,0.013636363636363636,0.04090909090909091,0.0,0.6818181818181818,0.0
temporalpole-rh,0.039525691699604744,0.0,0.015810276679841896,0.07114624505928854,0.0,0.07114624505928854,0.0,0.8023715415019763
