,bankssts-lh,frontalpole-rh,fusiform-lh,inferiortemporal-lh,lingual-lh,middletemporal-lh,parahippocampal-lh,transversetemporal-lh
bankssts-lh,0.43467336683417085,0.020100502512562814,0.06281407035175879,0.03015075376884422,0.05778894472361809,0.16331658291457288,0.05778894472361809,0.17336683417085427
frontalpole-rh,0.011299435028248588,0.536723163841808,0.06497175141242938,0.07909604519774012,0.0903954802259887,0.12429378531073447,0.0847457627118644,0.00847457627118644
fusiform-lh,0.028312570781426953,0.021517553793884484,0.2627406568516421,0.20271800679501698,0.15741789354473387,0.03397508493771234,0.18799546998867497,0.10532276330690826
inferiortemporal-lh,0.016581632653061226,0.03188775510204082,0.23214285714285715,0.24362244897959184,0.15816326530612246,0.01913265306122449,0.20153061224489796,0.09693877551020408
lingual-lh,0.017379679144385027,0.03208556149732621,0.2192513368983957,0.19385026737967914,0.2446524064171123,0.05213903743315508,0.15106951871657753,0.08957219251336898
middletemporal-lh,0.1285140562248996,0.10040160642570281,0.10240963855421686,0.06827309236947791,0.0963855421686747,0.3895582329317269,0.0321285140562249,0.0823293172690763
parahippocampal-lh,0.03910614525139665,0.03770949720670391,0.19134078212290503,0.17597765363128492,0.12569832402234637,0.004189944134078212,0.329608938547486,0.09636871508379888
transversetemporal-lh,0.1165644171779141,0.006134969325153374,0.147239263803681,0.1196319018404908,0.0950920245398773,0.05521472392638037,0.1196319018404908,0.34049079754601225
