,entorhinal-lh,frontalpole-rh,fusiform-rh,isthmuscingulate-rh,lingual-rh,parahippocampal-rh,pericalcarine-rh,temporalpole-lh
entorhinal-lh,0.58656330749354,0.00516795865633075,0.06459948320413436,0.10852713178294573,0.06459948320413436,0.07235142118863049,0.04392764857881137,0.05426356589147287
frontalpole-rh,0.0,0.8259587020648967,0.0471976401179941,0.035398230088495575,0.02359882005899705,0.05014749262536873,0.008849557522123894,0.008849557522123894
fusiform-rh,0.06772908366533864,0.021912350597609563,0.4203187250996016,0.11553784860557768,0.13147410358565736,0.1852589641434263,0.05776892430278884,0.0
isthmuscingulate-rh,0.08997955010224949,0.014314928425357873,0.1329243353783231,0.523517382413088,0.026584867075664622,0.11247443762781185,0.053169734151329244,0.04703476482617587
lingual-rh,0.06443298969072164,0.02577319587628866,0.14175257731958762,0.03350515463917526,0.4381443298969072,0.20103092783505155,0.09536082474226804,0.0
parahippocampal-rh,0.06216696269982238,0.03197158081705151,0.13854351687388988,0.08348134991119005,0.17584369449378331,0.42095914742451157,0.08703374777975133,0.0
pericalcarine-rh,0.030456852791878174,0.0025380710659898475,0.0583756345177665,0.06345177664974619,0.11421319796954314,0.10152284263959391,0.6294416243654822,0.0
temporalpole-lh,0.17073170731707318,0.004878048780487805,0.00975609756097561,0.11219512195121951,0.0,0.0,0.0,0.7024390243902439
