,bankssts-lh,fusiform-rh,inferiorparietal-lh,insula-lh,lateraloccipital-rh,lingual-lh,parahippocampal-lh,transversetemporal-lh
bankssts-lh,0.1735884274381708,0.0,0.1726551563229118,0.17405506299580029,0.0,0.1502566495566962,0.15865608959402708,0.17078861409239385
fusiform-rh,0.0,0.5216730038022813,0.0,0.0,0.4783269961977186,0.0,0.0,0.0
inferiorparietal-lh,0.16942735447231425,0.0,0.17936583057264552,0.1732134406057738,0.0,0.14576431613819216,0.1542830099384761,0.1779460482725982
insula-lh,0.1708235294117647,0.0,0.176,0.17458823529411766,0.0,0.14729411764705883,0.15576470588235294,0.17552941176470588
lateraloccipital-rh,0.0,0.48961661341853036,0.0,0.0,0.5103833865814696,0.0,0.0,0.0
lingual-lh,0.16733668341708544,0.0,0.16080402010050251,0.16331658291457288,0.0,0.17336683417085427,0.1763819095477387,0.15879396984924624
parahippocampal-lh,0.16964717254712422,0.0,0.16336394393426776,0.16578057032382792,0.0,0.16481391976800386,0.1749637506041566,0.16143064282261962
transversetemporal-lh,0.16889312977099236,0.0,0.17891221374045801,0.17270992366412213,0.0,0.1450381679389313,0.15362595419847327,0.1808206106870229
