,bankssts-lh,inferiorparietal-lh,insula-lh,lingual-lh,middletemporal-lh,parahippocampal-lh,superiortemporal-lh,transversetemporal-lh
bankssts-lh,0.13089622641509435,0.1332547169811321,0.13148584905660377,0.12558962264150944,0.09964622641509434,0.125,0.12617924528301888,0.12794811320754718
inferiorparietal-lh,0.12795389048991354,0.13487031700288185,0.13371757925072045,0.1244956772334294,0.10317002881844381,0.12334293948126801,0.12680115273775217,0.1256484149855908
insula-lh,0.12672811059907835,0.13306451612903225,0.13767281105990783,0.1261520737327189,0.10426267281105991,0.12384792626728111,0.12442396313364056,0.12384792626728111
lingual-lh,0.12717770034843207,0.13066202090592335,0.13124274099883856,0.13530778164924506,0.09349593495934959,0.13356562137049943,0.12253193960511034,0.12601626016260162
middletemporal-lh,0.12021036814425244,0.1277235161532682,0.12922614575507138,0.11419984973703982,0.1555221637866266,0.11269722013523667,0.12396694214876033,0.11645379413974455
parahippocampal-lh,0.1282051282051282,0.12995337995337997,0.12937062937062938,0.1346153846153846,0.09265734265734266,0.1346153846153846,0.12179487179487179,0.12878787878787878
superiortemporal-lh,0.12751677852348994,0.13239780353874314,0.13239780353874314,0.12324588163514338,0.10616229408175717,0.12202562538133008,0.13117754728492984,0.12507626601586333
transversetemporal-lh,0.13066509711595056,0.1318422601530312,0.12948793407886994,0.12713360800470866,0.09652736904061213,0.12772218952324896,0.12477928193054738,0.1318422601530312
