,bankssts-lh,caudalanteriorcingulate-lh,cuneus-lh,isthmuscingulate-rh,lateraloccipital-lh,precuneus-lh,superiorparietal-lh,temporalpole-rh
bankssts-lh,0.23969682614874466,0.0,0.060161061108479394,0.21553765987683562,0.13027001421127427,0.06395073424917101,0.07721459024159166,0.21316911416390336
caudalanteriorcingulate-lh,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
cuneus-lh,0.06020823902218198,0.0,0.2412856496152105,0.07288365776369397,0.12539610683567226,0.23856948845631507,0.21231326392032593,0.04934359438660027
isthmuscingulate-rh,0.21285323609845033,0.0,0.07064721969006381,0.22880583409298086,0.1440291704649043,0.07292616226071102,0.08751139471285324,0.18322698268003645
lateraloccipital-lh,0.12942230183609493,0.0,0.11688311688311688,0.14599193909538738,0.23376623376623376,0.12404836542767578,0.1477832512315271,0.10210479175996418
precuneus-lh,0.06266666666666666,0.0,0.22977777777777778,0.07288888888888889,0.12933333333333333,0.2391111111111111,0.21422222222222223,0.052
superiorparietal-lh,0.07325530992631123,0.0,0.19635890767230169,0.08495882097962722,0.1482444733420026,0.20372778500216732,0.23103597745990465,0.06241872561768531
temporalpole-rh,0.23097112860892388,0.0,0.05406824146981627,0.2047244094488189,0.11338582677165354,0.05826771653543307,0.07296587926509186,0.2656167979002625
