,bankssts-lh,inferiorparietal-lh,insula-lh,lingual-lh,middletemporal-lh,parahippocampal-lh,superiortemporal-lh,transversetemporal-lh
bankssts-lh,0.13339164662147387,0.1342663459435819,0.11852175814563744,0.12376995407828559,0.10736934178876012,0.12355127924775858,0.13076754865514978,0.12836212551935272
inferiorparietal-lh,0.12637362637362637,0.13799661876584954,0.11770921386306002,0.1282755705832629,0.10777683854606931,0.1242603550295858,0.13081149619611157,0.12679628064243448
insula-lh,0.12514702422959303,0.13008703834391908,0.1373794401317337,0.12491178546224418,0.1098565043519172,0.1230298753234533,0.12608797929898846,0.12350035285815103
lingual-lh,0.12358572671888599,0.13294168842471715,0.11705831157528286,0.1379460400348129,0.10335073977371627,0.13185378590078328,0.1272845953002611,0.12597911227154046
middletemporal-lh,0.12135176651305683,0.1287762416794675,0.11725550435227855,0.11904761904761904,0.16077828981054787,0.11034306195596519,0.12749615975422426,0.11495135688684076
parahippocampal-lh,0.12505494505494505,0.130989010989011,0.11582417582417583,0.1331868131868132,0.09648351648351648,0.1397802197802198,0.12593406593406595,0.13274725274725274
superiortemporal-lh,0.12719393282773564,0.13456121343445288,0.11722643553629469,0.12611050920910075,0.11072589382448537,0.1228602383531961,0.13672806067172263,0.12459371614301191
transversetemporal-lh,0.12719774256566094,0.1326242674191448,0.11569350987627523,0.12676362057738225,0.09897981332754505,0.13175602344258736,0.12719774256566094,0.13978728022574344
