,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.4206041828040279,0.42137877614252517,0.000774593338497289,0.0,0.001549186676994578,0.0,0.1192873741285825,0.03640588690937258
caudalanteriorcingulate-rh,0.4166666666666667,0.4276729559748428,0.0,0.0,0.0015723270440251573,0.0,0.11871069182389937,0.03537735849056604
frontalpole-lh,0.005649717514124294,0.004035512510088781,0.36803874092009686,0.014527845036319613,0.1606133979015335,0.12025827280064569,0.10250201775625505,0.22437449556093625
frontalpole-rh,0.0,0.0,0.014507772020725389,0.5803108808290155,0.014507772020725389,0.20207253886010362,0.05699481865284974,0.1316062176165803
medialorbitofrontal-lh,0.003827751196172249,0.003827751196172249,0.184688995215311,0.013397129186602871,0.46507177033492825,0.09665071770334928,0.07942583732057416,0.15311004784688995
medialorbitofrontal-rh,0.0,0.0,0.1109362706530291,0.15027537372147914,0.07946498819826908,0.3627065302911094,0.08339889850511409,0.21321793863099922
rostralanteriorcingulate-lh,0.12244897959183673,0.12018140589569161,0.08692365835222977,0.04308390022675737,0.05668934240362812,0.07709750566893424,0.3325774754346183,0.16099773242630386
rostralanteriorcingulate-rh,0.031066822977725676,0.029894490035169988,0.15240328253223914,0.07854630715123095,0.08851113716295428,0.1623681125439625,0.12895662368112543,0.32825322391559203
