,Fp1,FC2,Fp2,AF7,C2,FC4,F2,FCz
Fp1,0.373134328358209,0.0,0.34328358208955223,0.2835820895522388,0.0,0.0,0.0,0.0
FC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.36231884057971014,0.0,0.34782608695652173,0.2898550724637681,0.0,0.0,0.0,0.0
AF7,0.328125,0.0,0.34375,0.328125,0.0,0.0,0.0,0.0
C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
