,Fp1,F3,FT9,FC5,C3,AF7,FT7,AF8
Fp1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.4897959183673469,0.0,0.0,0.14285714285714285,0.3673469387755102,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.20833333333333334,0.0,0.0,0.375,0.4166666666666667,0.0,0.0
AF7,0.0,0.3333333333333333,0.0,0.0,0.20833333333333334,0.4583333333333333,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
