,Fp1,F7,FT9,FC5,C3,FT7,FC3,C5
Fp1,0.3431372549019608,0.24019607843137256,0.08823529411764706,0.0,0.0,0.0,0.20098039215686275,0.12745098039215685
F7,0.255,0.26,0.11,0.0,0.0,0.0,0.225,0.15
FT9,0.15151515151515152,0.18181818181818182,0.23484848484848486,0.007575757575757576,0.030303030303030304,0.0,0.20454545454545456,0.1893939393939394
FC5,0.0,0.0,0.026785714285714284,0.3392857142857143,0.32142857142857145,0.3125,0.0,0.0
C3,0.0,0.0,0.05660377358490566,0.3113207547169811,0.3490566037735849,0.2830188679245283,0.0,0.0
FT7,0.0,0.0,0.018691588785046728,0.34579439252336447,0.308411214953271,0.32710280373831774,0.0,0.0
FC3,0.22164948453608246,0.2422680412371134,0.12886597938144329,0.0,0.0,0.0,0.2422680412371134,0.16494845360824742
C5,0.1917808219178082,0.2191780821917808,0.15753424657534246,0.0,0.0,0.0,0.2191780821917808,0.21232876712328766
