,Fp1,F3,F7,FC5,C3,AF3,FT7,FC3
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.0,0.0,0.34375,0.28125,0.0,0.375,0.0
C3,0.0,0.0,0.0,0.2916666666666667,0.375,0.0,0.3333333333333333,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.3333333333333333,0.30303030303030304,0.0,0.36363636363636365,0.0
FC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
