,Fp1,C4,FC6,FC2,AF7,F5,FC4,FCz
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C4,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC2,0.0,0.23623853211009174,0.0,0.7637614678899083,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0019047619047619048,0.9980952380952381
