,Fp1,T7,TP10,FC2,AF3,F1,TP7,F2
Fp1,0.3325635103926097,0.0,0.3279445727482679,0.0,0.0,0.3394919168591224,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.2881002087682672,0.0,0.3569937369519833,0.0,0.0,0.35490605427974947,0.0,0.0
FC2,0.0,0.0,0.0,0.34913793103448276,0.2952586206896552,0.0,0.032327586206896554,0.3232758620689655
AF3,0.0,0.0,0.0,0.3231132075471698,0.31839622641509435,0.0,0.03537735849056604,0.3231132075471698
F1,0.2925851703406814,0.0,0.34468937875751504,0.0,0.0,0.3627254509018036,0.0,0.0
TP7,0.0,0.0,0.0,0.2542372881355932,0.2542372881355932,0.0,0.23728813559322035,0.2542372881355932
F2,0.0,0.0,0.0,0.334070796460177,0.3030973451327434,0.0,0.033185840707964605,0.32964601769911506
