,Fp1,T7,TP10,FC2,AF3,F1,TP7,F2
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FC2,0.0,0.0,0.0,0.52,0.0,0.0,0.48,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP7,0.0,0.0,0.0,0.5050505050505051,0.0,0.0,0.494949494949495,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
