,Fp1,C4,FC6,FC2,AF7,F5,FC4,FCz
Fp1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C4,0.0,0.616822429906542,0.0,0.0,0.0,0.38317757009345793,0.0,0.0
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.5061728395061729,0.0,0.0,0.0,0.49382716049382713,0.0,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
