,Fp1,C4,FC6,FC2,AF7,F5,FC4,FCz
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C4,0.0,0.2,0.4,0.4,0.0,0.0,0.0,0.0
FC6,0.0,0.05263157894736842,0.47368421052631576,0.47368421052631576,0.0,0.0,0.0,0.0
FC2,0.0,0.05263157894736842,0.47368421052631576,0.47368421052631576,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.6037735849056604,0.39622641509433965,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.5060240963855421,0.4939759036144578,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
