,Fp1,C4,FC6,FC2,AF7,F5,FC4,FCz
Fp1,0.9230769230769231,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0
C4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.18181818181818182,0.0,0.0,0.0,0.0,0.8181818181818182,0.0,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
