,Fp1,F4,AF3,F1,F5,FC4,FT8,F2
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.24096385542168675,0.25301204819277107,0.25301204819277107,0.25301204819277107,0.0,0.0
F1,0.0,0.0,0.09130434782608696,0.3217391304347826,0.30434782608695654,0.2826086956521739,0.0,0.0
F5,0.0,0.0,0.08823529411764706,0.2857142857142857,0.31932773109243695,0.3067226890756303,0.0,0.0
FC4,0.0,0.0,0.08333333333333333,0.25,0.2857142857142857,0.38095238095238093,0.0,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
