,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,postcentral-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-rh,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5
inferiorparietal-rh,0.0,0.25217391304347825,0.11304347826086956,0.12173913043478261,0.17391304347826086,0.19130434782608696,0.0,0.14782608695652175
parsopercularis-lh,0.0,0.14285714285714285,0.4065934065934066,0.0,0.16483516483516483,0.07692307692307693,0.2087912087912088,0.0
postcentral-rh,0.0,0.22950819672131148,0.0,0.21311475409836064,0.11475409836065574,0.21311475409836064,0.0,0.22950819672131148
superiorparietal-lh,0.0,0.23529411764705882,0.17647058823529413,0.08235294117647059,0.25882352941176473,0.16470588235294117,0.0,0.08235294117647059
superiorparietal-rh,0.0,0.22115384615384615,0.0673076923076923,0.1346153846153846,0.1346153846153846,0.28846153846153844,0.0,0.15384615384615385
superiortemporal-rh,0.0,0.02564102564102564,0.4358974358974359,0.0,0.0,0.0,0.5128205128205128,0.02564102564102564
supramarginal-rh,0.0,0.23880597014925373,0.0,0.208955223880597,0.1044776119402985,0.208955223880597,0.0,0.23880597014925373
