,Fp1,FT9,T7,TP9,Fp2,AF7,AFz,TP7
Fp1,0.21739130434782608,0.0,0.0,0.0,0.2608695652173913,0.2608695652173913,0.2608695652173913,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.20833333333333334,0.0,0.0,0.0,0.25,0.25,0.2916666666666667,0.0
AF7,0.20833333333333334,0.0,0.0,0.0,0.25,0.25,0.2916666666666667,0.0
AFz,0.20833333333333334,0.0,0.0,0.0,0.25,0.25,0.2916666666666667,0.0
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
