,Fp1,Fz,T8,F8,Fp2,AF7,F2,FCz
Fp1,0.3,0.0,0.0,0.0,0.35,0.35,0.0,0.0
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.47368421052631576,0.0,0.0,0.15789473684210525,0.3684210526315789
Fp2,0.21875,0.0,0.0,0.0,0.375,0.40625,0.0,0.0
AF7,0.23333333333333334,0.0,0.0,0.0,0.36666666666666664,0.4,0.0,0.0
F2,0.0,0.0,0.0,0.36363636363636365,0.0,0.0,0.2727272727272727,0.36363636363636365
FCz,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.16666666666666666,0.3888888888888889
