,bankssts-rh,frontalpole-lh,frontalpole-rh,inferiorparietal-rh,supramarginal-rh,temporalpole-lh,temporalpole-rh,transversetemporal-rh
bankssts-rh,0.45323741007194246,0.0035971223021582736,0.007194244604316547,0.16906474820143885,0.19184652278177458,0.046762589928057555,0.05635491606714628,0.07194244604316546
frontalpole-lh,0.007763975155279503,0.8136645962732919,0.10093167701863354,0.012422360248447204,0.026397515527950312,0.0,0.017080745341614908,0.021739130434782608
frontalpole-rh,0.007168458781362007,0.1111111111111111,0.7759856630824373,0.0,0.021505376344086023,0.034050179211469536,0.035842293906810034,0.014336917562724014
inferiorparietal-rh,0.20535714285714285,0.008928571428571428,0.0,0.3229166666666667,0.22321428571428573,0.050595238095238096,0.0744047619047619,0.11458333333333333
supramarginal-rh,0.20397350993377483,0.019867549668874173,0.010596026490066225,0.20264900662251656,0.36821192052980134,0.03708609271523179,0.054304635761589407,0.10331125827814569
temporalpole-lh,0.07677902621722846,0.0018726591760299626,0.031835205992509365,0.0599250936329588,0.052434456928838954,0.7659176029962547,0.0056179775280898875,0.0056179775280898875
temporalpole-rh,0.06657018813314038,0.013024602026049204,0.02604920405209841,0.0694645441389291,0.053545586107091175,0.001447178002894356,0.6410998552821997,0.1287988422575977
transversetemporal-rh,0.10526315789473684,0.01804511278195489,0.012030075187969926,0.1368421052631579,0.12781954887218044,0.007518796992481203,0.1368421052631579,0.4556390977443609
