,bankssts-rh,frontalpole-lh,frontalpole-rh,inferiorparietal-rh,supramarginal-rh,temporalpole-lh,temporalpole-rh,transversetemporal-rh
bankssts-rh,0.22972972972972974,0.02027027027027027,0.0,0.23648648648648649,0.1891891891891892,0.0,0.13513513513513514,0.1891891891891892
frontalpole-lh,0.03676470588235294,0.5955882352941176,0.0,0.058823529411764705,0.125,0.0,0.08088235294117647,0.10294117647058823
frontalpole-rh,0.0,0.047619047619047616,0.9523809523809523,0.0,0.0,0.0,0.0,0.0
inferiorparietal-rh,0.165,0.03,0.0,0.28,0.145,0.0,0.205,0.175
supramarginal-rh,0.15463917525773196,0.07731958762886598,0.0,0.17010309278350516,0.2422680412371134,0.0,0.14432989690721648,0.211340206185567
temporalpole-lh,0.0,0.04,0.0,0.0,0.0,0.96,0.0,0.0
temporalpole-rh,0.0966183574879227,0.043478260869565216,0.0,0.19806763285024154,0.12560386473429952,0.0,0.3188405797101449,0.21739130434782608
transversetemporal-rh,0.12448132780082988,0.04979253112033195,0.0,0.17012448132780084,0.15767634854771784,0.0,0.1950207468879668,0.3029045643153527
