,cuneus-lh,cuneus-rh,frontalpole-lh,frontalpole-rh,pericalcarine-lh,pericalcarine-rh,rostralanteriorcingulate-rh,temporalpole-lh
cuneus-lh,0.5221518987341772,0.26582278481012656,0.0189873417721519,0.0,0.07753164556962025,0.11550632911392406,0.0,0.0
cuneus-rh,0.2568659127625202,0.5250403877221325,0.0,0.017770597738287562,0.10339256865912763,0.09693053311793215,0.0,0.0
frontalpole-lh,0.01568627450980392,0.0,0.7470588235294118,0.15294117647058825,0.0,0.0,0.03529411764705882,0.049019607843137254
frontalpole-rh,0.006700167504187605,0.02512562814070352,0.13400335008375208,0.6850921273031826,0.0,0.03350083752093802,0.10887772194304858,0.006700167504187605
pericalcarine-lh,0.09360730593607305,0.16666666666666666,0.0,0.0,0.5662100456621004,0.16210045662100456,0.0,0.01141552511415525
pericalcarine-rh,0.12044374009508717,0.098256735340729,0.0,0.02694136291600634,0.12519809825673534,0.6212361331220285,0.0,0.00792393026941363
rostralanteriorcingulate-rh,0.0,0.0,0.037894736842105266,0.15157894736842106,0.0,0.0,0.7747368421052632,0.035789473684210524
temporalpole-lh,0.0,0.0,0.04849884526558892,0.011547344110854504,0.016166281755196306,0.016166281755196306,0.03926096997690531,0.8683602771362586
