,entorhinal-lh,frontalpole-lh,medialorbitofrontal-lh,parsorbitalis-rh,parstriangularis-rh,rostralanteriorcingulate-lh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.5495356037151703,0.021671826625386997,0.007739938080495356,0.05727554179566564,0.20278637770897834,0.04179566563467492,0.08823529411764706,0.030959752321981424
frontalpole-lh,0.014322916666666666,0.64453125,0.14583333333333334,0.037760416666666664,0.03515625,0.013020833333333334,0.109375,0.0
medialorbitofrontal-lh,0.005873715124816446,0.16593245227606462,0.5447870778267254,0.07342143906020558,0.01908957415565345,0.1145374449339207,0.055800293685756244,0.020558002936857563
parsorbitalis-rh,0.058383233532934134,0.029940119760479042,0.08083832335329341,0.5089820359281437,0.16766467065868262,0.02245508982035928,0.1317365269461078,0.0
parstriangularis-rh,0.17456021650879566,0.03382949932341001,0.017591339648173207,0.16373477672530445,0.5047361299052774,0.017591339648173207,0.06224627875507442,0.02571041948579161
rostralanteriorcingulate-lh,0.06103286384976526,0.02112676056338028,0.19718309859154928,0.03990610328638498,0.025821596244131457,0.6032863849765259,0.018779342723004695,0.03286384976525822
temporalpole-lh,0.10108864696734059,0.12597200622083982,0.04354587869362364,0.13063763608087092,0.06376360808709176,0.00933125972006221,0.5147744945567652,0.01088646967340591
temporalpole-rh,0.05012531328320802,0.0,0.045112781954887216,0.0,0.042606516290726815,0.040100250626566414,0.017543859649122806,0.8045112781954887
