,cuneus-lh,cuneus-rh,frontalpole-lh,frontalpole-rh,pericalcarine-lh,pericalcarine-rh,rostralanteriorcingulate-rh,temporalpole-lh
cuneus-lh,0.4065934065934066,0.0,0.0,0.0,0.17582417582417584,0.4175824175824176,0.0,0.0
cuneus-rh,0.0,0.6551724137931034,0.0,0.0,0.3448275862068966,0.0,0.0,0.0
frontalpole-lh,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.0,0.0,0.0,0.7894736842105263,0.0,0.0,0.05263157894736842,0.15789473684210525
pericalcarine-lh,0.125,0.25,0.0,0.0,0.4479166666666667,0.17708333333333334,0.0,0.0
pericalcarine-rh,0.2824427480916031,0.015267175572519083,0.0,0.0,0.16030534351145037,0.5419847328244275,0.0,0.0
rostralanteriorcingulate-rh,0.0,0.0,0.0,0.061224489795918366,0.0,0.0,0.5918367346938775,0.3469387755102041
temporalpole-lh,0.0,0.0,0.0,0.06097560975609756,0.0,0.0,0.2073170731707317,0.7317073170731707
